t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load;Defailance;Exces
4096;1167.34;3664.37;153.43;-0.0;0.0;0.0;4350.52;0.0;550.85;6450.0;1275.0;0.0;13261.0;0.0;0.0
4097;245.76;3640.16;152.42;-0.0;0.0;-0.0;3799.67;0.0;1200.0;6450.0;1275.0;354.67;13318.0;0.0;0.0
4098;2.93;3744.3;156.78;0.0;0.0;-0.0;2599.67;0.0;1200.0;6450.0;1275.0;1145.0;13974.0;0.0;0.0
4099;0.0;3245.38;135.89;0.0;0.0;-0.0;1399.67;0.0;1200.0;6450.0;1275.0;2100.73;14407.0;0.0;0.0
4100;0.0;3431.87;143.7;0.0;0.0;-0.0;199.67;0.0;199.67;6450.0;1275.0;2482.76;13983.0;0.0;0.0
4101;0.0;3046.78;127.57;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;1275.0;2412.64;13312.0;0.0;0.0
4102;0.0;3560.23;149.07;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;1275.0;1259.69;12694.0;0.0;0.0
4103;0.0;3586.87;150.19;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;1275.0;1346.94;12809.0;0.0;0.0
4104;0.0;3778.2;158.2;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;1275.0;1199.59;12861.0;0.0;0.0
4105;0.0;3737.03;156.48;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;1275.0;754.49;12373.0;0.0;0.0
4106;0.0;3988.91;167.02;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;1275.0;166.06;12047.0;0.0;0.0
4107;0.0;5410.58;226.55;0.0;0.0;0.0;0.0;311.13;0.0;6450.0;0.0;0.0;11776.0;0.0;0.0
4108;0.0;5819.89;243.69;-0.0;0.0;-0.0;233.35;1194.58;0.0;6450.0;0.0;0.0;11319.0;0.0;0.0
4109;0.0;6570.69;275.13;0.0;0.0;0.0;1129.29;1200.0;0.0;5561.19;0.0;0.0;11207.0;0.0;0.0
4110;0.0;7362.66;308.29;-0.0;0.0;0.0;2029.29;1200.0;0.0;5221.06;0.0;0.0;11692.0;0.0;0.0
4111;0.0;7648.44;320.26;-0.0;0.0;0.0;2929.29;1200.0;0.0;6014.3;0.0;0.0;12783.0;0.0;0.0
4112;0.0;7672.66;321.27;-0.0;0.0;-0.0;3829.29;758.93;0.0;6450.0;0.0;0.0;13685.0;0.0;0.0
4113;58.51;7825.24;327.66;0.0;0.0;-0.0;4398.48;747.42;0.0;6450.0;0.0;0.0;13914.0;0.0;0.0
4114;658.28;7951.18;332.93;0.0;0.0;0.0;4959.05;1200.0;0.0;6159.61;0.0;0.0;13902.0;0.0;0.0
4115;1752.47;7873.68;329.69;-0.0;0.0;0.0;5859.05;1200.0;0.0;5118.16;0.0;0.0;13874.0;0.0;0.0
4116;2557.03;7503.13;314.17;-0.0;0.0;-0.0;6759.05;1181.33;0.0;4730.0;0.0;0.0;13923.0;0.0;0.0
4117;2981.25;8031.11;336.28;0.0;509.0;0.0;7645.04;1200.0;0.0;4221.36;0.0;0.0;13861.0;0.0;0.0
4118;2788.16;8174.0;342.26;432.65;812.42;0.0;8545.04;1200.0;0.0;4300.0;0.0;0.0;13592.0;0.0;0.0
4119;2147.44;7650.86;320.36;1123.21;0.0;120.34;9445.04;1200.0;0.0;4300.0;0.0;0.0;13339.0;0.0;0.0
4120;1173.19;8035.95;336.48;981.64;0.0;461.38;10345.04;1200.0;0.0;4300.0;0.0;0.0;13107.0;0.0;0.0
4121;260.38;8203.06;343.48;438.84;0.0;373.02;11245.04;840.94;0.0;4730.0;0.0;0.0;13069.0;0.0;0.0
4122;2.93;9622.31;402.91;0.0;0.0;0.0;11875.75;1200.0;0.0;4750.86;0.0;0.0;13579.0;0.0;0.0
4123;0.0;9588.41;401.49;-0.0;0.0;0.0;12775.75;1200.0;0.0;5063.11;0.0;0.0;13853.0;0.0;0.0
4124;0.0;9828.18;411.53;-0.0;0.0;0.0;13675.75;1200.0;0.0;4540.3;0.0;0.0;13580.0;0.0;0.0
4125;0.0;9493.95;397.53;-0.0;147.48;0.0;14575.75;1200.0;0.0;4300.0;0.0;0.0;12844.0;0.0;0.0
4126;0.0;9460.04;396.11;125.36;762.15;0.0;15475.75;1200.0;0.0;4300.0;0.0;0.0;12194.0;0.0;0.0
4127;0.0;9636.84;403.51;773.19;404.36;0.0;16375.75;1200.0;0.0;3870.0;0.0;0.0;12306.0;0.0;0.0
4128;0.0;9619.89;402.8;1116.89;0.0;101.31;17275.75;1200.0;0.0;3440.0;0.0;0.0;12364.0;0.0;0.0
4129;0.0;9300.2;389.42;997.71;0.0;278.39;18175.75;1200.0;0.0;3010.0;0.0;0.0;11778.0;0.0;0.0
4130;0.0;9496.37;397.63;670.2;0.0;163.0;19075.75;1200.0;0.0;2580.0;0.0;0.0;11437.0;0.0;0.0
4131;0.0;9864.51;413.05;478.44;82.55;0.0;19975.75;1200.0;0.0;2150.0;0.0;0.0;11145.0;0.0;0.0
4132;0.0;10002.56;418.83;548.61;261.38;0.0;20875.75;1200.0;0.0;1720.0;0.0;0.0;10680.0;0.0;0.0
4133;0.0;10595.93;443.67;770.78;563.6;0.0;21775.75;1200.0;0.0;1290.0;0.0;0.0;10566.0;0.0;0.0
4134;0.0;10368.27;434.14;1249.84;278.41;0.0;22675.75;1200.0;0.0;1720.0;0.0;0.0;11044.0;0.0;0.0
4135;0.0;10440.92;437.18;1486.49;0.0;314.89;23575.75;1200.0;0.0;2150.0;0.0;0.0;12143.0;0.0;0.0
4136;0.0;10598.35;443.77;1116.03;0.0;634.88;24475.75;1200.0;0.0;2580.0;0.0;0.0;13057.0;0.0;0.0
4137;64.36;10661.32;446.41;369.11;0.0;313.74;25375.75;755.84;0.0;2580.0;0.0;0.0;13310.0;0.0;0.0
4138;576.36;10961.64;458.99;0.0;0.0;0.0;25942.63;1200.0;0.0;2545.02;0.0;0.0;13342.0;0.0;0.0
4139;1448.21;10656.48;446.21;-0.0;0.0;0.0;26842.63;1200.0;0.0;2007.11;0.0;0.0;13358.0;0.0;0.0
4140;2012.86;10310.14;431.71;-0.0;0.0;0.0;27742.63;1200.0;0.0;1912.3;0.0;0.0;13467.0;0.0;0.0
4141;2255.69;10104.28;423.09;-0.0;0.0;0.0;28642.63;1200.0;0.0;1879.95;0.0;0.0;13463.0;0.0;0.0
4142;2185.47;10099.43;422.88;-0.0;0.0;0.0;29542.63;1200.0;0.0;1703.21;0.0;0.0;13211.0;0.0;0.0
4143;1764.18;9995.29;418.52;-0.0;0.0;0.0;30442.63;1200.0;0.0;2013.01;0.0;0.0;12991.0;0.0;0.0
4144;1029.83;10092.17;422.58;-0.0;0.0;0.0;31342.63;1200.0;0.0;2430.42;0.0;0.0;12775.0;0.0;0.0
4145;236.98;9762.78;408.79;-0.0;1251.22;0.0;32242.63;1200.0;0.0;4828.67;0.0;0.0;12786.0;0.0;0.0
4146;2.93;9685.28;405.54;1063.53;1545.0;0.0;33142.63;1200.0;0.0;5998.25;0.0;0.0;13347.0;0.0;0.0
4147;0.0;8881.2;371.87;2376.78;839.08;0.0;34042.63;1200.0;0.0;6450.0;0.0;0.0;13664.0;0.0;0.0
4148;0.0;7466.8;312.65;3090.0;0.0;368.55;34942.63;1200.0;0.0;6450.0;0.0;0.0;13398.0;0.0;0.0
4149;0.0;6856.47;287.09;2656.41;0.0;288.43;35842.63;1200.0;0.0;6450.0;0.0;0.0;12682.0;0.0;0.0
4150;0.0;6248.57;261.64;2317.08;0.0;260.79;36742.63;1200.0;0.0;6450.0;0.0;0.0;12021.0;0.0;0.0
4151;0.0;5735.12;240.14;2010.26;0.0;155.9;37642.63;434.16;0.0;6450.0;0.0;0.0;12147.0;0.0;0.0
4152;0.0;5987.0;250.69;1826.85;0.0;0.0;37968.25;456.69;0.0;6450.0;0.0;0.0;12231.0;0.0;0.0
4153;0.0;7055.07;295.41;1826.85;942.48;0.0;38310.77;1200.0;0.0;6450.0;0.0;0.0;11658.0;0.0;0.0
4154;0.0;6188.02;259.1;2627.96;364.13;0.0;39210.77;1200.0;0.0;6450.0;0.0;0.0;11333.0;0.0;0.0
4155;0.0;5754.5;240.95;2937.47;179.45;0.0;40110.77;1200.0;0.0;6450.0;0.0;0.0;11066.0;0.0;0.0
4156;0.0;4686.43;196.23;3090.0;0.0;0.0;41010.77;697.66;0.0;6450.0;0.0;0.0;10635.0;0.0;0.0
4157;0.0;4536.27;189.94;3090.0;0.0;0.0;41534.01;619.21;0.0;6450.0;0.0;0.0;10557.0;0.0;0.0
4158;0.0;4342.51;181.83;3090.0;0.0;-0.0;41998.42;0.0;96.66;6450.0;0.0;0.0;11071.0;0.0;0.0
4159;0.0;4034.93;168.95;3090.0;0.0;19.12;41901.76;0.0;1200.0;6450.0;340.0;0.0;12213.0;0.0;0.0
4160;0.0;3664.37;153.43;3067.51;0.0;449.19;40701.76;0.0;1200.0;6450.0;1275.0;0.0;13192.0;0.0;0.0
4161;61.44;3141.24;131.53;2539.05;0.0;1237.79;39501.76;0.0;1200.0;6450.0;1275.0;0.0;13497.0;0.0;0.0
4162;251.61;3078.27;128.89;1082.82;0.0;920.4;38301.76;0.0;1200.0;6450.0;1275.0;287.84;13592.0;0.0;0.0
4163;781.15;2879.67;120.58;0.0;0.0;-0.0;37101.76;0.0;1200.0;6450.0;1275.0;938.6;13645.0;0.0;0.0
4164;1100.05;2618.1;109.63;0.0;0.0;-0.0;35901.76;0.0;1200.0;6450.0;1275.0;1014.22;13767.0;0.0;0.0
4165;1319.48;2659.27;111.35;0.0;0.0;-0.0;34701.76;0.0;1200.0;6450.0;1275.0;750.9;13766.0;0.0;0.0
4166;1445.28;2477.63;103.74;0.0;0.0;-0.0;33501.76;0.0;1200.0;6450.0;1275.0;597.35;13549.0;0.0;0.0
4167;1275.59;2484.9;104.05;0.0;0.0;-0.0;32301.76;0.0;1200.0;6450.0;1275.0;551.47;13341.0;0.0;0.0
4168;766.52;2283.88;95.63;0.0;0.0;-0.0;31101.76;0.0;1200.0;6450.0;1275.0;1127.97;13199.0;0.0;0.0
4169;149.21;2402.55;100.6;0.0;0.0;-0.0;29901.76;0.0;1200.0;6450.0;1275.0;1664.64;13242.0;0.0;0.0
4170;0.0;2431.61;101.82;0.0;0.0;-0.0;28701.76;0.0;1200.0;6450.0;1275.0;2382.57;13841.0;0.0;0.0
4171;0.0;2138.56;89.55;0.0;0.0;-0.0;27501.76;0.0;1200.0;6450.0;1275.0;3010.89;14164.0;0.0;0.0
4172;0.0;2087.7;87.42;-0.0;0.0;0.0;26301.76;0.0;1200.0;6450.0;1275.0;2940.88;14041.0;0.0;0.0
4173;0.0;2579.35;108.0;0.0;0.0;-0.0;25101.76;0.0;1200.0;6450.0;1275.0;1638.65;13251.0;0.0;0.0
4174;0.0;2712.56;113.58;0.0;0.0;-0.0;23901.76;0.0;1200.0;6450.0;1275.0;749.86;12501.0;0.0;0.0
4175;0.0;3196.94;133.86;0.0;0.0;-0.0;22701.76;0.0;1200.0;6450.0;1275.0;397.2;12653.0;0.0;0.0
4176;0.0;2916.0;122.1;0.0;0.0;-0.0;21501.76;0.0;1200.0;6450.0;1275.0;789.9;12753.0;0.0;0.0
4177;0.0;3005.61;125.85;0.0;0.0;-0.0;20301.76;0.0;1200.0;6450.0;1275.0;172.54;12229.0;0.0;0.0
4178;0.0;3213.9;134.57;0.0;0.0;-0.0;19101.76;0.0;1200.0;6450.0;850.0;65.53;11914.0;0.0;0.0
4179;0.0;3531.17;147.86;0.0;0.0;0.0;17901.76;0.0;1199.97;6450.0;340.0;0.0;11669.0;0.0;0.0
4180;0.0;4269.86;178.79;-0.0;0.0;0.0;16701.79;0.0;347.36;6450.0;0.0;0.0;11246.0;0.0;0.0
4181;0.0;5103.0;213.67;-0.0;27.25;0.0;16354.43;572.42;0.0;6450.0;0.0;0.0;11167.0;0.0;0.0
4182;0.0;5541.37;232.03;23.16;0.0;0.0;16783.75;576.4;0.0;6450.0;0.0;0.0;11647.0;0.0;0.0
4183;0.0;5858.64;245.31;23.16;0.0;0.0;17216.04;0.0;128.05;6450.0;0.0;0.0;12682.0;0.0;0.0
4184;0.0;6299.43;263.77;23.16;0.0;0.0;17088.0;0.0;591.8;6450.0;0.0;0.0;13605.0;0.0;0.0
4185;32.18;5928.88;248.25;23.16;0.0;19.69;16496.2;0.0;1200.0;6450.0;0.0;0.0;13879.0;0.0;0.0
4186;415.44;6142.0;257.18;0.0;0.0;0.0;15296.2;0.0;678.37;6450.0;0.0;0.0;13943.0;0.0;0.0
4187;1354.58;6447.17;269.96;-0.0;0.0;0.0;14617.82;577.71;0.0;6450.0;0.0;0.0;13944.0;0.0;0.0
4188;2246.91;6161.38;257.99;-0.0;0.0;0.0;15051.1;1177.28;0.0;6450.0;0.0;0.0;13939.0;0.0;0.0
4189;2726.72;6042.71;253.02;-0.0;392.45;0.0;15934.06;1200.0;0.0;6450.0;0.0;0.0;13880.0;0.0;0.0
4190;2726.72;6079.03;254.54;333.58;722.3;0.0;16834.06;1200.0;0.0;6450.0;0.0;0.0;13588.0;0.0;0.0
4191;2197.18;6142.0;257.18;947.53;479.36;0.0;17734.06;1200.0;0.0;6450.0;0.0;0.0;13367.0;0.0;0.0
4192;1228.78;6265.52;262.35;1354.99;0.0;0.0;18634.06;1048.65;0.0;6450.0;0.0;0.0;13158.0;0.0;0.0
4193;304.27;6575.53;275.33;1354.99;0.0;0.0;19420.55;421.13;0.0;6450.0;0.0;0.0;13184.0;0.0;0.0
4194;0.0;6684.52;279.89;1354.99;0.0;0.0;19736.4;0.0;464.59;6450.0;0.0;0.0;13879.0;0.0;0.0
4195;0.0;6389.04;267.52;1354.99;0.0;0.0;19271.81;0.0;1113.44;6450.0;0.0;0.0;14220.0;0.0;0.0
4196;0.0;5897.39;246.94;1354.99;0.0;335.67;18158.37;0.0;1200.0;6450.0;0.0;0.0;14130.0;0.0;0.0
4197;0.0;5289.49;221.48;960.08;0.0;252.03;16958.37;0.0;1200.0;6450.0;0.0;0.0;13413.0;0.0;0.0
4198;0.0;4766.35;199.58;663.57;0.0;182.07;15758.37;0.0;1200.0;6450.0;0.0;0.0;12798.0;0.0;0.0
4199;0.0;4868.07;203.84;449.37;0.0;130.09;14558.37;0.0;1200.0;6450.0;170.0;0.0;13022.0;0.0;0.0
4200;0.0;4839.01;202.62;296.32;0.0;0.0;13358.37;0.0;1152.37;6450.0;510.0;0.0;13154.0;0.0;0.0
4201;0.0;4870.49;203.94;409.84;0.0;348.37;0.0;0.0;-0.0;6450.0;0.0;837.2;12710.0;0.0;0.0
4202;0.0;4805.1;201.2;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;945.7;12402.0;0.0;0.0
4203;0.0;4529.0;189.64;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;934.36;12103.0;0.0;0.0
4204;0.0;4364.31;182.74;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;623.95;11621.0;0.0;0.0
4205;0.0;4880.18;204.34;-0.0;0.0;0.0;0.0;85.52;0.0;6450.0;0.0;0.0;11449.0;0.0;0.0
4206;0.0;4490.25;188.02;0.0;0.0;-0.0;64.14;0.0;64.14;6450.0;0.0;482.59;11675.0;0.0;0.0
4207;0.0;4390.95;183.86;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;0.0;1056.19;12081.0;0.0;0.0
4208;0.0;4175.4;174.83;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;0.0;1728.77;12529.0;0.0;0.0
4209;46.81;4076.1;170.67;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;0.0;2243.41;12987.0;0.0;0.0
4210;552.95;4032.51;168.85;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;0.0;2085.69;13290.0;0.0;0.0
4211;1919.24;4027.66;168.65;0.0;0.0;-0.0;-0.0;0.0;0.0;6450.0;0.0;741.45;13307.0;0.0;0.0
4212;3288.45;3865.39;161.85;0.0;0.0;0.0;0.0;400.7;0.0;6450.0;0.0;0.0;13365.0;0.0;0.0
4213;3858.95;4126.96;172.8;-0.0;0.0;0.0;300.52;1009.72;0.0;6450.0;0.0;0.0;13599.0;0.0;0.0
4214;3660.01;4187.51;175.34;-0.0;0.0;0.0;1057.81;1200.0;0.0;6282.14;0.0;0.0;13105.0;0.0;0.0
4215;2916.89;4112.43;172.2;-0.0;0.0;0.0;1957.81;943.52;0.0;6450.0;0.0;0.0;12708.0;0.0;0.0
4216;1471.61;4311.03;180.51;-0.0;0.0;0.0;2665.45;0.0;166.85;6450.0;0.0;0.0;12580.0;0.0;0.0
4217;345.23;4674.32;195.72;-0.0;0.0;0.0;2498.6;0.0;1063.73;6450.0;0.0;0.0;12729.0;0.0;0.0
4218;0.0;4904.4;205.36;-0.0;0.0;-0.0;1434.87;0.0;1200.0;6450.0;0.0;771.24;13531.0;0.0;0.0
4219;0.0;4633.14;194.0;0.0;0.0;-0.0;234.87;0.0;234.87;6450.0;0.0;2503.99;14016.0;0.0;0.0
4220;0.0;5153.86;215.8;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;2152.34;13972.0;0.0;0.0
4221;0.0;5534.1;231.72;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;1108.17;13324.0;0.0;0.0
4222;0.0;5907.08;247.34;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;37.58;12642.0;0.0;0.0
4223;0.0;6079.03;254.54;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;118.42;12902.0;0.0;0.0
4224;0.0;6035.44;252.72;0.0;0.0;-0.0;0.0;0.0;-0.0;6450.0;0.0;409.84;13148.0;0.0;0.0
4225;0.0;6379.35;267.12;0.0;0.0;0.0;0.0;41.47;0.0;6020.0;0.0;0.0;12625.0;0.0;0.0
4226;0.0;7210.07;301.9;-0.0;0.0;0.0;31.1;256.97;0.0;5160.0;0.0;0.0;12415.0;0.0;0.0
4227;0.0;8062.59;337.6;-0.0;0.0;0.0;223.83;1081.19;0.0;4730.0;0.0;0.0;12049.0;0.0;0.0
4228;0.0;8176.42;342.36;-0.0;0.0;0.0;1034.72;154.79;0.0;3010.0;0.0;0.0;11374.0;0.0;0.0
4229;0.0;8542.13;357.68;-0.0;0.0;0.0;1150.81;545.81;0.0;2580.0;0.0;0.0;10934.0;0.0;0.0
4230;0.0;8818.23;369.24;-0.0;0.0;0.0;1560.17;158.75;0.0;1801.28;0.0;0.0;10830.0;0.0;0.0
4231;0.0;8682.61;363.56;-0.0;0.0;0.0;1679.23;0.0;0.0;1765.84;0.0;0.0;10812.0;0.0;0.0
4232;0.0;8546.98;357.88;-0.0;0.0;0.0;1679.23;296.86;0.0;2150.0;0.0;0.0;10758.0;0.0;0.0
4233;40.96;8493.7;355.65;-0.0;0.0;0.0;1901.88;219.3;0.0;2150.0;0.0;0.0;10821.0;0.0;0.0
4234;462.26;7534.61;315.49;-0.0;0.0;0.0;2066.35;0.0;156.64;2580.0;0.0;0.0;11049.0;0.0;0.0
4235;1155.64;6737.8;282.13;-0.0;0.0;0.0;1909.71;0.0;160.44;3010.0;0.0;0.0;11346.0;0.0;0.0
4236;1731.99;6919.44;289.73;-0.0;0.0;0.0;1749.27;0.0;0.0;2582.83;0.0;0.0;11524.0;0.0;0.0
4237;2053.82;6645.77;278.27;-0.0;0.0;0.0;1749.27;0.0;0.0;2800.15;0.0;0.0;11778.0;0.0;0.0
4238;2112.33;6653.03;278.58;-0.0;0.0;0.0;1749.27;0.0;0.0;2227.06;0.0;0.0;11271.0;0.0;0.0
4239;1676.41;6839.52;286.38;-0.0;0.0;0.0;1749.27;0.0;0.0;1949.69;0.0;0.0;10752.0;0.0;0.0
4240;997.65;6977.57;292.16;-0.0;0.0;0.0;1749.27;0.0;0.0;2209.61;0.0;0.0;10477.0;0.0;0.0
4241;213.57;7675.08;321.37;-0.0;0.0;0.0;1749.27;0.0;0.0;2243.97;0.0;0.0;10454.0;0.0;0.0
4242;2.93;7517.66;314.78;-0.0;0.0;0.0;1749.27;618.36;0.0;3870.0;0.0;0.0;11087.0;0.0;0.0
4243;0.0;7178.59;300.58;-0.0;0.0;0.0;2213.04;0.0;124.83;3870.0;0.0;0.0;11474.0;0.0;0.0
4244;0.0;7445.0;311.74;-0.0;0.0;0.0;2088.22;167.74;0.0;3870.0;0.0;0.0;11459.0;0.0;0.0
4245;0.0;6926.71;290.04;-0.0;0.0;0.0;2214.02;746.74;0.0;4730.0;0.0;0.0;11200.0;0.0;0.0
4246;0.0;6689.36;280.1;-0.0;0.0;0.0;2774.08;1200.0;0.0;5105.54;0.0;0.0;10875.0;0.0;0.0
4247;0.0;6473.81;271.07;-0.0;0.0;0.0;3674.08;1200.0;0.0;5600.12;0.0;0.0;11145.0;0.0;0.0
4248;0.0;6430.21;269.25;-0.0;0.0;0.0;4574.08;1200.0;0.0;5867.54;0.0;0.0;11367.0;0.0;0.0
4249;0.0;7357.81;308.09;-0.0;0.0;0.0;5474.08;996.9;0.0;4730.0;0.0;0.0;11399.0;0.0;0.0
4250;0.0;7406.25;310.11;-0.0;0.0;0.0;6221.75;1200.0;0.0;4651.64;0.0;0.0;11168.0;0.0;0.0
4251;0.0;7888.21;330.3;-0.0;0.0;0.0;7121.75;1200.0;0.0;3769.49;0.0;0.0;10788.0;0.0;0.0
4252;0.0;8074.7;338.1;-0.0;0.0;0.0;8021.75;868.81;0.0;2580.0;0.0;0.0;10124.0;0.0;0.0
4253;0.0;9225.12;386.27;-0.0;0.0;0.0;8673.35;1200.0;0.0;1300.61;0.0;0.0;9712.0;0.0;0.0
4254;0.0;9242.07;386.98;-0.0;0.0;0.0;9573.35;1200.0;0.0;1198.95;0.0;0.0;9628.0;0.0;0.0
4255;0.0;9060.43;379.38;-0.0;0.0;0.0;10473.35;1200.0;0.0;1437.2;0.0;0.0;9677.0;0.0;0.0
4256;0.0;8428.3;352.91;-0.0;0.0;0.0;11373.35;1200.0;0.0;2125.79;0.0;0.0;9707.0;0.0;0.0
4257;49.74;7675.08;321.37;-0.0;0.0;0.0;12273.35;1200.0;0.0;3041.81;0.0;0.0;9888.0;0.0;0.0
4258;473.96;6563.42;274.82;-0.0;0.0;0.0;13173.35;1200.0;0.0;4081.8;0.0;0.0;10194.0;0.0;0.0
4259;1220.0;6103.25;255.56;-0.0;0.0;0.0;14073.35;1200.0;0.0;4167.19;0.0;0.0;10546.0;0.0;0.0
4260;1720.29;5572.85;233.35;-0.0;0.0;0.0;14973.35;1200.0;0.0;4458.51;0.0;0.0;10785.0;0.0;0.0
4261;1974.82;5211.99;218.24;-0.0;0.0;0.0;15873.35;1200.0;0.0;4897.95;0.0;0.0;11103.0;0.0;0.0
4262;1989.45;5570.43;233.24;-0.0;0.0;0.0;16773.35;1200.0;0.0;4020.87;0.0;0.0;10614.0;0.0;0.0
4263;1588.64;5168.39;216.41;-0.0;0.0;0.0;17673.35;1200.0;0.0;4333.56;0.0;0.0;10107.0;0.0;0.0
4264;947.92;5325.82;223.0;-0.0;0.0;0.0;18573.35;1200.0;0.0;4596.27;0.0;0.0;9893.0;0.0;0.0
4265;234.05;5425.11;227.16;-0.0;0.0;0.0;19473.35;742.33;0.0;4730.0;0.0;0.0;9874.0;0.0;0.0
4266;5.85;5565.59;233.04;-0.0;0.0;0.0;20030.1;1200.0;0.0;5896.52;0.0;0.0;10501.0;0.0;0.0
4267;0.0;5258.0;220.16;-0.0;0.0;0.0;20930.1;1084.16;0.0;6450.0;0.0;0.0;10844.0;0.0;0.0
4268;0.0;5163.55;216.21;-0.0;0.0;0.0;21743.22;1157.75;0.0;6450.0;0.0;0.0;10672.0;0.0;0.0
4269;0.0;5638.24;236.08;-0.0;0.0;0.0;22611.54;1200.0;0.0;5810.67;0.0;0.0;10485.0;0.0;0.0
4270;0.0;5052.14;211.54;-0.0;0.0;0.0;23511.54;1200.0;0.0;6134.32;0.0;0.0;10198.0;0.0;0.0
4271;0.0;5098.15;213.47;-0.0;0.0;0.0;24411.54;1200.0;0.0;6336.38;0.0;0.0;10448.0;0.0;0.0
4272;0.0;5119.95;214.38;-0.0;0.0;0.0;25311.54;1112.33;0.0;6450.0;0.0;0.0;10672.0;0.0;0.0
4273;0.0;5773.87;241.76;-0.0;0.0;0.0;26145.79;1200.0;0.0;5638.36;0.0;0.0;10454.0;0.0;0.0
4274;0.0;5483.24;229.59;-0.0;0.0;0.0;27045.79;1200.0;0.0;5678.16;0.0;0.0;10191.0;0.0;0.0
4275;0.0;5195.03;217.53;-0.0;0.0;0.0;27945.79;1200.0;0.0;5696.44;0.0;0.0;9909.0;0.0;0.0
4276;0.0;4577.44;191.67;-0.0;0.0;0.0;28845.79;1200.0;0.0;5879.89;0.0;0.0;9449.0;0.0;0.0
4277;0.0;4357.05;182.44;-0.0;0.0;0.0;29745.79;1200.0;0.0;5987.52;0.0;0.0;9327.0;0.0;0.0
4278;0.0;5117.53;214.28;-0.0;0.0;0.0;30645.79;1200.0;0.0;5521.19;0.0;0.0;9653.0;0.0;0.0
4279;0.0;5078.78;212.66;-0.0;0.0;0.0;31545.79;1010.44;0.0;6020.0;0.0;0.0;10301.0;0.0;0.0
4280;0.0;4553.22;190.65;-0.0;0.0;0.0;32303.62;290.87;0.0;6450.0;0.0;0.0;10903.0;0.0;0.0
4281;64.36;4170.56;174.63;-0.0;0.0;0.0;32521.77;0.0;508.45;6450.0;0.0;0.0;11368.0;0.0;0.0
4282;538.32;3485.15;145.93;-0.0;0.0;0.0;32013.33;0.0;1060.6;6450.0;0.0;0.0;11680.0;0.0;0.0
4283;1535.98;3519.06;147.35;-0.0;0.0;0.0;30952.73;0.0;222.62;6450.0;0.0;0.0;11875.0;0.0;0.0
4284;2317.13;3601.4;150.8;-0.0;0.0;0.0;30730.11;458.33;0.0;6450.0;0.0;0.0;12061.0;0.0;0.0
4285;2671.13;3436.71;143.9;-0.0;0.0;0.0;31073.86;430.75;0.0;6450.0;0.0;0.0;12271.0;0.0;0.0
4286;2647.73;3720.08;155.77;-0.0;0.0;0.0;31396.92;1028.57;0.0;6450.0;0.0;0.0;11945.0;0.0;0.0
4287;2147.44;3770.94;157.9;-0.0;0.0;0.0;32168.35;865.28;0.0;6450.0;0.0;0.0;11661.0;0.0;0.0
4288;1246.33;3969.54;166.21;-0.0;0.0;0.0;32817.31;417.08;0.0;6450.0;0.0;0.0;11415.0;0.0;0.0
4289;292.57;3378.59;141.47;-0.0;0.0;0.0;33130.12;0.0;1116.38;6450.0;0.0;0.0;11379.0;0.0;0.0
4290;8.78;3129.13;131.02;-0.0;0.0;-0.0;32013.74;0.0;1200.0;6450.0;0.0;1074.07;11993.0;0.0;0.0
4291;0.0;2748.89;115.1;0.0;0.0;-0.0;30813.74;0.0;1200.0;6450.0;0.0;1866.01;12380.0;0.0;0.0
4292;0.0;2615.68;109.52;0.0;0.0;-0.0;29613.74;0.0;1200.0;6450.0;0.0;1746.8;12122.0;0.0;0.0
4293;0.0;2526.07;105.77;0.0;0.0;-0.0;28413.74;0.0;1200.0;6450.0;0.0;1277.16;11559.0;0.0;0.0
4294;0.0;2828.81;118.45;0.0;0.0;-0.0;27213.74;0.0;1200.0;6450.0;0.0;461.74;11059.0;0.0;0.0
4295;0.0;2748.89;115.1;0.0;0.0;-0.0;26013.74;0.0;1200.0;6450.0;0.0;794.01;11308.0;0.0;0.0
4296;0.0;2702.87;113.17;0.0;0.0;-0.0;24813.74;0.0;1200.0;6450.0;0.0;970.96;11437.0;0.0;0.0
