t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;hy_th_fatal;Load;Defailance;Exces
1003;8341.17;283.95;32.05;15000.0;0.0;-0.0;7303.93;1200.0;0.0;1998.83;0.0;0.0;5.70255072e6;904.0;9456.0;0.0;0.0
1004;4082.94;310.91;35.09;15000.0;0.0;422.06;8203.93;0.0;0.0;4300.0;0.0;0.0;5.69395072e6;889.0;9151.0;0.0;0.0
1005;1329.33;407.96;46.04;14503.45;0.0;2522.67;8203.93;0.0;0.0;4300.0;0.0;0.0;5.68535072e6;876.0;8606.0;0.0;0.0
1006;204.51;655.07;73.93;11535.6;0.0;2346.56;8203.93;0.0;1003.93;4300.0;0.0;0.0;5.67675072e6;863.0;8584.0;0.0;0.0
1007;0.0;679.33;76.67;8774.95;0.0;2719.0;7200.0;0.0;1200.0;4300.0;0.0;0.0;5.66815072e6;856.0;8975.0;0.0;0.0
1008;0.0;628.11;70.89;5576.13;0.0;2545.0;6000.0;0.0;1200.0;4300.0;0.0;0.0;5.65955072e6;847.0;8744.0;0.0;0.0
1009;0.0;628.11;70.89;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;2843.0;5.56915761e6;839.0;7842.0;0.0;0.0
1010;0.0;602.05;67.95;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;2429.0;5.56055761e6;837.0;7399.0;0.0;0.0
1011;0.0;549.94;62.06;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;2147.0;5.55195761e6;838.0;7059.0;0.0;0.0
1012;0.0;543.65;61.35;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1797.0;5.54335761e6;841.0;6702.0;0.0;0.0
1013;0.0;576.89;65.11;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1631.0;5.53475761e6;842.0;6573.0;0.0;0.0
1014;0.0;515.79;58.21;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1723.0;5.52615761e6;848.0;6597.0;0.0;0.0
1015;43.82;447.5;50.5;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;1782.18;5.51755761e6;872.0;6624.0;0.0;0.0
1016;839.96;428.63;48.37;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1321.04;5.50895761e6;902.0;6938.0;0.0;0.0
1017;3257.58;386.39;43.61;0.0;0.0;-0.0;0.0;0.0;-0.0;3848.42;0.0;0.0;5.50126078e6;915.0;7536.0;0.0;0.0
1018;7011.84;433.12;48.88;0.0;0.0;-0.0;0.0;0.0;-0.0;764.16;0.0;0.0;5.49973246e6;918.0;8258.0;0.0;0.0
1019;10167.17;507.7;57.3;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;5.50028978e6;916.0;8736.0;0.0;796.17
1020;12694.35;530.17;59.83;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;5.50240683e6;912.0;9060.0;0.0;3024.35
1021;14198.98;608.34;68.66;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;5.50538251e6;909.0;9425.0;0.0;4250.98
1022;15389.53;910.27;102.73;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;5.50953248e6;907.0;9274.0;0.0;5928.53
1023;15404.14;1126.83;127.17;0.0;2729.56;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;5.51188908e6;905.0;9362.0;0.0;3366.57
1024;15126.58;1535.69;173.31;2320.13;6410.58;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;5.51188908e6;902.0;9225.0;0.0;0.0
1025;13673.09;1902.31;214.69;7769.12;5522.09;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;5.51188908e6;892.0;9068.0;0.0;0.0
1026;10999.82;1951.74;220.26;12462.9;2984.82;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;5.51188908e6;884.0;8987.0;0.0;0.0
1027;7340.52;1882.54;212.46;15000.0;0.0;-0.0;7200.0;697.52;0.0;0.0;0.0;0.0;5.51188908e6;877.0;8738.0;0.0;0.0
1028;3717.74;1676.77;189.23;15000.0;0.0;0.0;7723.14;0.0;682.26;2150.0;0.0;0.0;5.50758908e6;868.0;8416.0;0.0;0.0
1029;1248.98;1283.19;144.81;15000.0;0.0;0.0;7040.88;0.0;1052.02;4300.0;0.0;0.0;5.49898908e6;860.0;8029.0;0.0;0.0
1030;116.86;1148.4;129.6;15000.0;0.0;1654.0;5988.86;0.0;863.14;4300.0;0.0;0.0;5.49038908e6;860.0;8212.0;0.0;0.0
1031;0.0;1004.62;113.38;13054.12;0.0;3275.0;5125.72;0.0;0.0;4300.0;0.0;0.0;5.48178908e6;855.0;8693.0;0.0;0.0
1032;0.0;684.72;77.28;9201.18;0.0;2233.0;5125.72;0.0;1200.0;4300.0;0.0;0.0;5.47318908e6;842.0;8495.0;0.0;0.0
1033;0.0;622.72;70.28;6574.12;0.0;1434.0;3925.72;0.0;1200.0;4300.0;0.0;0.0;5.46458908e6;838.0;7627.0;0.0;0.0
1034;0.0;389.09;43.91;4887.06;0.0;2475.0;2725.72;0.0;0.0;4300.0;0.0;0.0;5.45598908e6;837.0;7208.0;0.0;0.0
1035;0.0;340.57;38.43;1975.29;0.0;992.0;2725.72;0.0;1200.0;4300.0;0.0;0.0;5.44738908e6;837.0;6871.0;0.0;0.0
1036;0.0;281.26;31.74;808.24;0.0;687.0;1525.72;0.0;1200.0;4300.0;0.0;0.0;5.43878908e6;840.0;6500.0;0.0;0.0
1037;0.0;316.3;35.7;0.0;0.0;-0.0;325.72;0.0;325.72;4300.0;0.0;1361.28;5.43018908e6;842.0;6339.0;0.0;0.0
1038;0.0;354.04;39.96;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1577.0;5.42158908e6;848.0;6271.0;0.0;0.0
1039;7.3;428.63;48.37;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1386.7;5.41298908e6;872.0;6171.0;0.0;0.0
1040;839.96;376.51;42.49;-0.0;0.0;0.0;0.0;0.0;-0.0;4300.0;0.0;790.04;5.40438908e6;901.0;6349.0;0.0;0.0
1041;3673.91;325.29;36.71;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;0.0;207.09;5.39922908e6;915.0;6823.0;0.0;0.0
1042;8450.73;448.4;50.6;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;5.39943469e6;918.0;7456.0;0.0;293.73
1043;12964.6;446.6;50.4;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;5.40243321e6;916.0;7978.0;0.0;4283.6
1044;16061.5;553.53;62.47;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;5.40742106e6;911.0;8352.0;0.0;7125.5
1045;18150.44;767.4;86.6;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;5.41373117e6;909.0;8790.0;0.0;9014.44
1046;19260.65;841.08;94.92;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;5.42102562e6;906.0;8576.0;0.0;10420.65
1047;19056.14;868.94;98.06;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;5.42819091e6;905.0;8587.0;0.0;10236.14
1048;17909.41;899.49;101.51;0.0;6490.95;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;5.43010433e6;902.0;8486.0;0.0;2733.45
1049;15506.39;1011.81;114.19;5517.31;7048.39;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;5.43010433e6;892.0;8384.0;0.0;0.0
1050;12438.71;1105.26;124.74;11508.44;4107.71;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;5.43010433e6;884.0;8361.0;0.0;0.0
1051;7961.36;1095.38;123.62;15000.0;0.0;-0.0;8100.0;981.36;0.0;0.0;0.0;0.0;5.43010433e6;877.0;8199.0;0.0;0.0
1052;3783.47;1001.03;112.97;15000.0;0.0;1086.53;8836.02;0.0;0.0;2150.0;0.0;0.0;5.42580433e6;867.0;8134.0;0.0;0.0
1053;1314.72;986.65;111.35;13721.73;0.0;1289.28;8836.02;0.0;0.0;4300.0;0.0;0.0;5.41720433e6;860.0;8002.0;0.0;0.0
1054;197.21;1078.31;121.69;12204.93;0.0;2030.19;8836.02;0.0;501.6;4300.0;0.0;0.0;5.40860433e6;859.0;8229.0;0.0;0.0
1055;0.0;975.87;110.13;9816.47;0.0;3307.0;8334.42;0.0;0.0;4300.0;0.0;0.0;5.40000433e6;854.0;8693.0;0.0;0.0
1056;0.0;1036.07;116.93;5925.88;0.0;1791.0;8334.42;0.0;1200.0;4300.0;0.0;0.0;5.39140433e6;842.0;8444.0;0.0;0.0
1057;0.0;1019.9;115.1;3818.82;0.0;1202.0;7134.42;0.0;1200.0;4300.0;0.0;0.0;5.38280433e6;845.0;7837.0;0.0;0.0
1058;0.0;927.34;104.66;2404.71;0.0;893.0;5934.42;0.0;1200.0;4300.0;0.0;0.0;5.37420433e6;842.0;7425.0;0.0;0.0
1059;0.0;830.3;93.7;1354.12;0.0;699.0;4734.42;0.0;1200.0;4300.0;0.0;0.0;5.36560433e6;841.0;7123.0;0.0;0.0
1060;0.0;763.8;86.2;531.76;0.0;452.0;3534.42;0.0;1200.0;4300.0;0.0;0.0;5.35700433e6;843.0;6802.0;0.0;0.0
1061;0.0;764.7;86.3;0.0;0.0;-0.0;2334.42;0.0;1200.0;4300.0;0.0;379.0;5.34840433e6;846.0;6730.0;0.0;0.0
1062;0.0;699.1;78.9;-0.0;0.0;0.0;1134.42;0.0;1134.42;4300.0;0.0;627.58;5.33980433e6;860.0;6840.0;0.0;0.0
1063;29.22;660.46;74.54;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;1979.78;5.33120433e6;901.0;7044.0;0.0;0.0
1064;854.57;724.26;81.74;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1507.43;5.32260433e6;926.0;7468.0;0.0;0.0
1065;3520.53;844.67;95.33;0.0;0.0;-0.0;-0.0;0.0;0.0;3440.0;0.0;184.47;5.31572433e6;932.0;8085.0;0.0;0.0
1066;7618.07;905.78;102.22;0.0;0.0;-0.0;0.0;0.0;-0.0;156.93;0.0;0.0;5.31541048e6;930.0;8783.0;0.0;0.0
1067;11518.41;1018.1;114.9;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;5.31695426e6;928.0;9246.0;0.0;2205.41
1068;14250.1;911.17;102.83;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;5.32010573e6;928.0;9562.0;0.0;4502.1
1069;16076.1;826.7;93.3;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;5.32424841e6;926.0;9878.0;0.0;5918.1
1070;17076.75;675.74;76.26;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;5.32905723e6;921.0;9759.0;0.0;6869.75
1071;17105.97;543.65;61.35;0.0;5243.35;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;5.33004186e6;917.0;9861.0;0.0;1406.61
1072;16098.02;595.76;67.24;4456.85;5853.02;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;5.33004186e6;921.0;9708.0;0.0;0.0
1073;14374.27;878.82;99.18;9431.92;4615.27;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;5.33004186e6;917.0;9537.0;0.0;0.0
1074;11350.42;1070.22;120.78;13354.9;1935.42;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;5.33004186e6;912.0;9406.0;0.0;0.0
1075;7252.87;1322.72;149.28;15000.0;0.0;384.13;7200.0;0.0;0.0;0.0;0.0;0.0;5.33004186e6;907.0;9109.0;0.0;0.0
1076;3374.45;1562.65;176.35;14548.08;0.0;1077.55;7200.0;0.0;0.0;2580.0;0.0;0.0;5.32488186e6;891.0;8771.0;0.0;0.0
1077;1102.9;1669.58;188.42;13280.38;0.0;1097.1;7200.0;0.0;0.0;4300.0;0.0;0.0;5.31628186e6;879.0;8358.0;0.0;0.0
1078;146.08;1919.39;216.61;11989.68;0.0;1934.92;7200.0;0.0;-0.0;4300.0;0.0;0.0;5.30768186e6;865.0;8517.0;0.0;0.0
1079;0.0;1717.2;193.8;9713.3;0.0;2658.0;7200.0;0.0;0.0;4300.0;0.0;0.0;5.29908186e6;858.0;8869.0;0.0;0.0
1080;0.0;1590.5;179.5;6586.24;0.0;2566.0;7200.0;0.0;0.0;4300.0;0.0;0.0;5.29048186e6;850.0;8636.0;0.0;0.0
1081;0.0;1590.5;179.5;3567.42;0.0;1596.0;7200.0;0.0;0.0;4300.0;0.0;0.0;5.28188186e6;844.0;7666.0;0.0;0.0
1082;0.0;1116.95;126.05;1689.77;0.0;521.0;7200.0;0.0;1200.0;4300.0;0.0;0.0;5.27328186e6;842.0;7264.0;0.0;0.0
1083;0.0;891.4;100.6;1076.83;0.0;435.0;6000.0;0.0;1200.0;4300.0;0.0;0.0;5.26468186e6;841.0;6927.0;0.0;0.0
1084;0.0;788.06;88.94;565.06;0.0;182.0;4800.0;0.0;1200.0;4300.0;0.0;0.0;5.25608186e6;843.0;6559.0;0.0;0.0
1085;0.0;618.23;69.77;350.95;0.0;217.0;3600.0;0.0;1200.0;4300.0;0.0;0.0;5.24748186e6;845.0;6405.0;0.0;0.0
1086;0.0;650.58;73.42;95.65;0.0;81.3;2400.0;0.0;1200.0;4300.0;0.0;46.7;5.23888186e6;859.0;6352.0;0.0;0.0
1087;7.3;573.3;64.7;0.0;0.0;-0.0;1200.0;0.0;1200.0;4300.0;0.0;184.7;5.23028186e6;901.0;6330.0;0.0;0.0
1088;796.14;558.92;63.08;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;792.86;5.22168186e6;925.0;6511.0;0.0;0.0
1089;3739.65;602.05;67.95;0.0;0.0;-0.0;-0.0;0.0;0.0;2573.35;0.0;0.0;5.21653516e6;931.0;6983.0;0.0;0.0
1090;8114.74;537.36;60.64;0.0;0.0;-0.0;0.0;1093.74;0.0;0.0;0.0;0.0;5.21653516e6;929.0;7619.0;0.0;0.0
1091;12803.91;554.43;62.57;0.0;-0.0;0.0;820.31;1200.0;0.0;0.0;0.0;0.0;5.2194044e6;927.0;8122.0;0.0;4098.91
1092;15367.62;561.62;63.38;0.0;-0.0;0.0;1720.31;1200.0;0.0;0.0;0.0;0.0;5.22383233e6;927.0;8467.0;0.0;6325.62
1093;16726.16;594.87;67.13;0.0;0.0;0.0;2620.31;1200.0;0.0;0.0;0.0;0.0;5.22894664e6;925.0;8882.0;0.0;7306.16
1094;17668.38;802.44;90.56;0.0;0.0;0.0;3520.31;1200.0;0.0;0.0;0.0;0.0;5.2350425e6;920.0;8653.0;0.0;8708.38
1095;17580.73;1004.62;113.38;0.0;0.0;0.0;4420.31;1200.0;0.0;0.0;0.0;0.0;5.24126181e6;917.0;8614.0;0.0;8884.73
1096;16331.74;1153.79;130.21;0.0;7392.9;0.0;5320.31;1200.0;0.0;0.0;0.0;0.0;5.241653e6;920.0;8464.0;0.0;558.85
1097;14374.27;1425.16;160.84;6283.96;6434.27;0.0;6220.31;1200.0;0.0;0.0;0.0;0.0;5.241653e6;916.0;8326.0;0.0;0.0
1098;11481.89;1621.95;183.05;11753.1;3819.89;0.0;7120.31;1200.0;0.0;0.0;0.0;0.0;5.241653e6;911.0;8267.0;0.0;0.0
1099;7062.97;1710.02;192.98;15000.0;0.0;-0.0;8020.31;832.97;0.0;0.0;0.0;0.0;5.241653e6;906.0;8133.0;0.0;0.0
1100;3250.28;1770.22;199.78;15000.0;0.0;2830.72;8645.03;0.0;0.0;0.0;0.0;0.0;5.241653e6;890.0;8051.0;0.0;0.0
1101;1066.38;1745.06;196.94;11669.74;0.0;4906.62;8645.03;0.0;0.0;0.0;0.0;0.0;5.241653e6;878.0;7915.0;0.0;0.0
1102;124.17;1839.41;207.59;5897.25;0.0;1670.83;8645.03;0.0;0.0;4300.0;0.0;0.0;5.233053e6;864.0;8142.0;0.0;0.0
1103;0.0;1802.57;203.43;3931.57;0.0;2190.0;8645.03;0.0;0.0;4300.0;0.0;0.0;5.224453e6;858.0;8496.0;0.0;0.0
1104;0.0;1733.38;195.62;1355.1;0.0;1151.83;8645.03;0.0;945.17;4300.0;0.0;0.0;5.215853e6;849.0;8326.0;0.0;0.0
1105;0.0;1780.11;200.89;0.0;0.0;0.0;7699.87;0.0;1027.0;4300.0;0.0;0.0;5.207253e6;840.0;7308.0;0.0;0.0
1106;0.0;1416.18;159.82;-0.0;0.0;0.0;6672.87;0.0;1071.0;4300.0;0.0;0.0;5.198653e6;838.0;6947.0;0.0;0.0
1107;0.0;1212.2;136.8;-0.0;0.0;0.0;5601.87;0.0;1018.0;4300.0;0.0;0.0;5.190053e6;838.0;6667.0;0.0;0.0
1108;0.0;1056.74;119.26;-0.0;0.0;0.0;4583.87;0.0;897.0;4300.0;0.0;0.0;5.181453e6;841.0;6373.0;0.0;0.0
1109;0.0;966.88;109.12;-0.0;0.0;0.0;3686.87;0.0;968.0;4300.0;0.0;0.0;5.172853e6;843.0;6344.0;0.0;0.0
1110;0.0;1002.83;113.17;-0.0;0.0;0.0;2718.87;0.0;1146.0;4300.0;0.0;0.0;5.164253e6;849.0;6562.0;0.0;0.0
1111;14.61;997.43;112.57;-0.0;0.0;-0.0;1572.87;0.0;1200.0;4300.0;0.0;304.39;5.155653e6;873.0;6929.0;0.0;0.0
1112;671.97;1093.58;123.42;0.0;0.0;-0.0;372.87;0.0;372.87;4300.0;0.0;932.17;5.147053e6;903.0;7494.0;0.0;0.0
1113;3637.39;1125.93;127.07;0.0;0.0;-0.0;0.0;0.0;-0.0;3232.61;0.0;0.0;5.14058779e6;917.0;8123.0;0.0;0.0
1114;8173.18;1013.61;114.39;0.0;0.0;-0.0;0.0;597.18;0.0;0.0;0.0;0.0;5.14058779e6;919.0;8704.0;0.0;0.0
1115;12497.14;1189.73;134.27;0.0;-0.0;0.0;447.88;1200.0;0.0;0.0;0.0;0.0;5.14307219e6;917.0;9072.0;0.0;3549.14
1116;16017.67;1249.94;141.06;0.0;0.0;0.0;1347.88;1200.0;0.0;0.0;0.0;0.0;5.14786346e6;913.0;9364.0;0.0;6844.67
1117;18135.83;1264.31;142.69;0.0;0.0;0.0;2247.88;1200.0;0.0;0.0;0.0;0.0;5.15397364e6;911.0;9614.0;0.0;8728.83
1118;19611.24;1339.8;151.2;0.0;0.0;0.0;3147.88;1200.0;0.0;0.0;0.0;0.0;5.16125941e6;907.0;9494.0;0.0;10408.24
1119;19603.94;1339.8;151.2;0.0;0.0;0.0;4047.88;1200.0;0.0;0.0;0.0;0.0;5.16851697e6;906.0;9527.0;0.0;10367.94
1120;18384.17;1517.72;171.28;0.0;5608.23;0.0;4947.88;1200.0;0.0;0.0;0.0;0.0;5.17126722e6;903.0;9336.0;0.0;3928.93
1121;16119.93;1558.15;175.85;4767.0;7500.0;0.0;5847.88;1200.0;0.0;0.0;0.0;0.0;5.17127277e6;893.0;9146.0;0.0;7.93
1122;12825.82;1744.16;196.84;11142.0;4538.82;0.0;6747.88;1200.0;0.0;0.0;0.0;0.0;5.17127277e6;885.0;9028.0;0.0;0.0
1123;8019.79;1694.74;191.26;15000.0;0.0;-0.0;7647.88;941.79;0.0;0.0;0.0;0.0;5.17127277e6;879.0;8964.0;0.0;0.0
1124;3381.75;1635.43;184.57;15000.0;0.0;1569.67;8354.23;0.0;0.0;2012.57;0.0;0.0;5.16724762e6;869.0;8784.0;0.0;0.0
1125;679.27;1497.95;169.05;13153.32;0.0;1601.73;8354.23;0.0;0.0;4300.0;0.0;0.0;5.15864762e6;861.0;8248.0;0.0;0.0
1126;36.52;1612.07;181.93;11268.94;0.0;2068.48;8354.23;0.0;0.0;4300.0;0.0;0.0;5.15004762e6;861.0;8199.0;0.0;0.0
1127;0.0;1813.35;204.65;8835.43;0.0;2177.0;8354.23;0.0;0.0;4300.0;0.0;0.0;5.14144762e6;856.0;8495.0;0.0;0.0
1128;0.0;1595.0;180.0;6274.26;0.0;2232.0;8354.23;0.0;0.0;4300.0;0.0;0.0;5.13284762e6;843.0;8307.0;0.0;0.0
1129;0.0;1562.65;176.35;3648.37;0.0;1438.0;8354.23;0.0;0.0;4300.0;0.0;0.0;5.12424762e6;845.0;7477.0;0.0;0.0
1130;0.0;1080.1;121.9;1956.61;0.0;399.0;8354.23;0.0;1200.0;4300.0;0.0;0.0;5.11564762e6;842.0;7101.0;0.0;0.0
1131;0.0;884.21;99.79;1487.2;0.0;331.0;7154.23;0.0;1200.0;4300.0;0.0;0.0;5.10704762e6;841.0;6815.0;0.0;0.0
1132;0.0;708.99;80.01;1097.79;0.0;228.77;5954.23;0.0;1154.23;4300.0;0.0;0.0;5.09844762e6;843.0;6472.0;0.0;0.0
1133;0.0;797.05;89.95;828.64;0.0;10.0;4800.0;0.0;1200.0;4300.0;0.0;0.0;5.08984762e6;846.0;6397.0;0.0;0.0
1134;0.0;732.35;82.65;816.88;0.0;273.0;3600.0;0.0;1200.0;4300.0;0.0;0.0;5.08124762e6;859.0;6588.0;0.0;0.0
1135;14.61;738.64;83.36;495.7;0.0;421.34;2400.0;0.0;1200.0;4300.0;0.0;184.05;5.07264762e6;901.0;6942.0;0.0;0.0
1136;803.44;835.69;94.31;0.0;0.0;-0.0;1200.0;0.0;1200.0;4300.0;0.0;227.56;5.06404762e6;926.0;7461.0;0.0;0.0
1137;3403.66;876.12;98.88;0.0;0.0;-0.0;0.0;0.0;-0.0;3714.34;0.0;0.0;5.05661895e6;932.0;8093.0;0.0;0.0
1138;8078.22;976.77;110.23;0.0;0.0;-0.0;0.0;672.22;0.0;151.0;0.0;0.0;5.05631695e6;930.0;8644.0;0.0;0.0
1139;12263.42;1093.58;123.42;0.0;0.0;0.0;504.17;1200.0;0.0;0.0;0.0;0.0;5.05862654e6;928.0;8981.0;0.0;3299.42
1140;15499.09;1165.47;131.53;0.0;0.0;0.0;1404.17;1200.0;0.0;0.0;0.0;0.0;5.0630821e6;928.0;9231.0;0.0;6365.09
1141;17682.98;1210.4;136.6;0.0;0.0;0.0;2304.17;1200.0;0.0;0.0;0.0;0.0;5.06895019e6;926.0;9447.0;0.0;8382.98
1142;18910.06;1231.07;138.93;0.0;0.0;0.0;3204.17;1200.0;0.0;0.0;0.0;0.0;5.07580113e6;921.0;9293.0;0.0;9787.06
1143;18990.4;1214.89;137.11;0.0;0.0;0.0;4104.17;1200.0;0.0;0.0;0.0;0.0;5.08268101e6;917.0;9314.0;0.0;9828.4
1144;17894.8;1220.28;137.72;0.0;6505.58;0.0;5004.17;1200.0;0.0;0.0;0.0;0.0;5.08439126e6;921.0;9104.0;0.0;2443.22
1145;15718.21;1316.43;148.57;5529.74;7044.21;0.0;5904.17;1200.0;0.0;0.0;0.0;0.0;5.08439126e6;917.0;8939.0;0.0;0.0
1146;12548.27;1434.15;161.85;11517.32;4097.27;0.0;6804.17;1200.0;0.0;0.0;0.0;0.0;5.08439126e6;912.0;8847.0;0.0;0.0
1147;7968.66;1327.22;149.78;15000.0;0.0;-0.0;7704.17;600.66;0.0;0.0;0.0;0.0;5.08439126e6;907.0;8845.0;0.0;0.0
1148;3352.54;1192.43;134.57;15000.0;0.0;969.46;8154.67;0.0;0.0;3010.0;0.0;0.0;5.07837126e6;891.0;8659.0;0.0;0.0
1149;679.27;1166.37;131.63;13859.45;0.0;661.73;8154.67;0.0;1200.0;4300.0;0.0;0.0;5.06977126e6;879.0;8139.0;0.0;0.0
1150;43.82;1076.51;121.49;13080.95;0.0;1364.18;6954.67;0.0;1200.0;4300.0;0.0;0.0;5.06117126e6;865.0;8106.0;0.0;0.0
1151;0.0;1008.22;113.78;11476.04;0.0;2942.0;5754.67;0.0;0.0;4300.0;0.0;0.0;5.05257126e6;858.0;8364.0;0.0;0.0
1152;0.0;832.99;94.01;8014.86;0.0;1800.0;5754.67;0.0;1200.0;4300.0;0.0;0.0;5.04397126e6;849.0;8227.0;0.0;0.0
1153;0.0;914.76;103.24;5897.21;0.0;1117.0;4554.67;0.0;1200.0;4300.0;0.0;0.0;5.03537126e6;846.0;7635.0;0.0;0.0
1154;0.0;919.26;103.74;4583.1;0.0;1729.63;3354.67;0.0;241.37;4300.0;0.0;0.0;5.02677126e6;842.0;7294.0;0.0;0.0
1155;0.0;800.64;90.36;2548.24;0.0;551.0;3113.3;0.0;1200.0;4300.0;0.0;0.0;5.01817126e6;842.0;6942.0;0.0;0.0
1156;0.0;635.3;71.7;1900.0;0.0;1615.0;1913.3;0.0;0.0;4300.0;0.0;0.0;5.00957126e6;844.0;6622.0;0.0;0.0
1157;0.0;607.45;68.55;0.0;0.0;-0.0;1913.3;0.0;1200.0;4300.0;0.0;374.0;5.00097126e6;846.0;6550.0;0.0;0.0
1158;0.0;516.69;58.31;0.0;0.0;-0.0;713.3;0.0;713.3;4300.0;0.0;1165.7;4.99237126e6;860.0;6754.0;0.0;0.0
1159;29.22;463.67;52.33;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;2242.78;4.98377126e6;902.0;7088.0;0.0;0.0
1160;883.78;440.31;49.69;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;1804.22;4.97517126e6;927.0;7478.0;0.0;0.0
1161;3871.12;479.85;54.15;0.0;0.0;-0.0;0.0;0.0;-0.0;3440.0;0.0;83.88;4.96829126e6;933.0;7929.0;0.0;0.0
1162;8501.86;578.69;65.31;0.0;0.0;-0.0;0.0;783.86;0.0;0.0;0.0;0.0;4.96829126e6;931.0;8362.0;0.0;0.0
1163;13183.72;449.29;50.71;0.0;-0.0;0.0;587.89;1200.0;0.0;0.0;0.0;0.0;4.97096577e6;928.0;8663.0;0.0;3820.72
1164;16390.18;438.51;49.49;0.0;0.0;0.0;1487.89;1200.0;0.0;0.0;0.0;0.0;4.97565029e6;928.0;8986.0;0.0;6692.18
1165;18756.67;410.66;46.34;0.0;0.0;0.0;2387.89;1200.0;0.0;0.0;0.0;0.0;4.98172046e6;927.0;9342.0;0.0;8671.67
1166;19852.27;356.74;40.26;0.0;0.0;0.0;3287.89;1200.0;0.0;0.0;0.0;0.0;4.98862055e6;922.0;9192.0;0.0;9857.27
1167;19647.76;423.24;47.76;0.0;898.07;0.0;4187.89;1200.0;0.0;0.0;0.0;0.0;4.99478873e6;918.0;9209.0;0.0;8811.69
1168;18471.82;406.16;45.84;763.36;7500.0;0.0;5087.89;1200.0;0.0;0.0;0.0;0.0;4.9955383e6;922.0;9153.0;0.0;1070.82
1169;15915.42;472.66;53.34;7138.36;6198.42;0.0;5987.89;1200.0;0.0;0.0;0.0;0.0;4.9955383e6;917.0;9043.0;0.0;0.0
1170;12723.57;460.08;51.92;12407.02;3050.57;0.0;6887.89;1200.0;0.0;0.0;0.0;0.0;4.9955383e6;912.0;8985.0;0.0;0.0
1171;8092.83;497.82;56.18;15000.0;0.0;-0.0;7787.89;0.0;314.17;0.0;0.0;0.0;4.9955383e6;907.0;8961.0;0.0;0.0
1172;3447.49;573.3;64.7;15000.0;0.0;1110.79;7473.72;0.0;252.72;3440.0;0.0;0.0;4.9886583e6;892.0;8889.0;0.0;0.0
1173;701.18;576.0;65.0;13693.19;0.0;1673.82;7221.0;0.0;1200.0;4300.0;0.0;0.0;4.9800583e6;880.0;8516.0;0.0;0.0
1174;14.61;629.01;70.99;11723.99;0.0;2220.39;6021.0;0.0;1200.0;4300.0;0.0;0.0;4.9714583e6;866.0;8435.0;0.0;0.0
