t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
2496;0.0;5782.07;254.95;0.0;0.0;0.0;1432.29;0.0;0.0;1710.99;0.0;0.0;1.0;972.0;8720.0;0.0;0.0
2497;0.0;5630.27;248.25;-0.0;0.0;0.0;1432.29;0.0;0.0;1250.48;0.0;0.0;1.0;966.0;8095.0;0.0;0.0
2498;0.0;4648.19;204.95;-0.0;0.0;0.0;1432.29;0.0;0.0;1881.86;0.0;0.0;1.0;964.0;7699.0;0.0;0.0
2499;0.0;4666.59;205.76;-0.0;0.0;0.0;1432.29;0.0;0.0;1585.65;0.0;0.0;1.0;964.0;7422.0;0.0;0.0
2500;0.0;4960.98;218.74;-0.0;0.0;0.0;1432.29;0.0;0.0;905.27;0.0;0.0;1.0;964.0;7049.0;0.0;0.0
2501;0.0;5315.18;234.36;-0.0;0.0;0.0;1432.29;131.54;0.0;604.0;0.0;0.0;1.0;968.0;6990.0;0.0;0.0
2502;0.0;5499.17;242.47;-0.0;0.0;0.0;1530.95;103.65;0.0;755.0;0.0;0.0;1.0;990.0;7383.0;0.0;0.0
2503;0.0;4933.39;217.53;-0.0;0.0;0.0;1608.68;0.0;125.09;2150.0;0.0;0.0;1.0;1026.0;8452.0;0.0;0.0
2504;0.0;5319.78;234.56;-0.0;0.0;-0.0;1483.59;0.0;688.66;2150.0;0.0;0.0;1.0;1038.0;9431.0;0.0;0.0
2505;247.28;5660.17;249.57;0.0;0.0;0.0;794.93;0.0;758.98;1720.0;0.0;0.0;1.0;1034.0;9670.0;0.0;0.0
2506;2689.17;5890.16;259.71;-0.0;0.0;-0.0;35.95;0.0;35.95;0.0;0.0;0.0;1.0;1034.0;9909.0;0.0;0.0
2507;5501.98;6386.95;281.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1035.0;9976.0;0.0;3229.55
2508;7294.76;6345.55;279.79;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.0;1033.0;10050.0;0.0;4903.11
2509;7093.84;6120.16;269.85;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.0;1032.0;10056.0;0.0;4459.86
2510;7279.3;5814.27;256.37;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.0;1029.0;9813.0;0.0;4565.94
2511;7804.77;5581.97;246.12;-0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;1.0;1031.0;9616.0;0.0;5047.87
2512;7171.12;5759.07;253.93;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1028.0;9315.0;0.0;4897.12
2513;6027.45;6274.25;276.65;-0.0;0.0;0.0;-0.0;143.95;0.0;0.0;0.0;0.0;1.0;1033.0;9055.0;0.0;4412.4
2514;3091.0;6589.35;290.54;-0.0;0.0;0.0;107.96;1200.0;0.0;0.0;0.0;0.0;1.0;1038.0;8972.0;0.0;836.89
2515;649.11;7001.04;308.69;-0.0;0.0;0.0;1007.96;0.0;190.16;0.0;0.0;0.0;1.0;1039.0;9188.0;0.0;0.0
2516;46.36;7428.83;327.56;-0.0;0.0;0.0;817.8;0.0;720.25;0.0;0.0;0.0;1.0;1031.0;9554.0;0.0;0.0
2517;0.0;7532.33;332.12;-0.0;0.0;0.0;97.55;0.0;97.55;0.0;0.0;0.0;1.0;1018.0;8980.0;0.0;0.0
2518;0.0;7656.52;337.6;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1003.0;8415.0;0.0;582.12
2519;0.0;7417.33;327.05;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.0;992.0;8565.0;0.0;171.38
2520;0.0;7856.62;346.42;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.0;973.0;8658.0;0.0;518.04
2521;0.0;7787.57;343.38;1376.59;0.0;1170.1;1200.0;1200.0;0.0;0.0;0.0;0.0;1.0;964.0;7951.0;0.0;1114.04
2522;0.0;8236.05;363.15;-0.0;0.0;0.0;2100.0;1200.0;0.0;0.0;0.0;0.0;1.0;962.0;7486.0;0.0;875.21
2523;0.0;8224.55;362.65;0.0;-0.0;0.0;3000.0;1200.0;0.0;0.0;0.0;0.0;1.0;956.0;7128.0;0.0;1215.2
2524;0.0;8079.66;356.26;0.0;0.0;0.0;3900.0;1200.0;0.0;0.0;0.0;0.0;1.0;957.0;6695.0;0.0;1497.91
2525;0.0;8118.76;357.98;0.0;-0.0;0.0;4800.0;1200.0;0.0;0.0;0.0;0.0;1.0;961.0;6509.0;0.0;1728.74
2526;0.0;8314.25;366.6;0.0;-0.0;0.0;5700.0;1200.0;0.0;0.0;0.0;0.0;1.0;972.0;6579.0;0.0;1873.85
2527;0.0;8525.85;375.93;0.0;0.0;0.0;6600.0;1200.0;0.0;0.0;0.0;0.0;1.0;988.0;6892.0;0.0;1797.78
2528;0.0;8571.84;377.96;0.0;0.0;0.0;7500.0;1200.0;0.0;0.0;0.0;0.0;1.0;1009.0;7232.0;0.0;1526.8
2529;633.66;8240.65;363.36;0.0;-0.0;0.0;8400.0;1200.0;0.0;0.0;0.0;0.0;1.0;1024.0;7724.0;0.0;1337.66
2530;4543.77;7727.77;340.74;0.0;0.0;0.0;9300.0;1200.0;0.0;0.0;0.0;0.0;1.0;1032.0;8290.0;0.0;4154.28
2531;10864.86;7403.48;326.44;0.0;0.0;0.0;10200.0;1200.0;0.0;0.0;0.0;0.0;1.0;1031.0;8505.0;0.0;9920.79
2532;15980.47;7007.89;309.0;0.0;0.0;0.0;11100.0;1200.0;0.0;0.0;0.0;0.0;1.0;1026.0;8713.0;0.0;14410.36
2533;19349.66;6991.79;308.29;0.0;0.0;0.0;12000.0;1200.0;0.0;0.0;0.0;0.0;1.0;1023.0;9057.0;0.0;17415.74
2534;21188.8;6035.02;266.1;0.0;0.0;0.0;12900.0;1200.0;0.0;0.0;0.0;0.0;1.0;1019.0;8712.0;0.0;18596.93
2535;22054.29;5404.84;238.32;0.0;0.0;0.0;13800.0;1200.0;0.0;0.0;0.0;0.0;1.0;1017.0;8394.0;0.0;19120.44
2536;20168.78;5032.25;221.89;-0.0;820.24;0.0;14700.0;1200.0;0.0;0.0;0.0;0.0;1.0;1020.0;8040.0;0.0;16382.68
2537;15980.47;4491.77;198.06;697.2;2324.0;0.0;15600.0;1200.0;0.0;0.0;0.0;0.0;1.0;1026.0;7793.0;0.0;10379.29
2538;8392.06;3739.69;164.89;2672.6;2324.0;0.0;16500.0;1200.0;0.0;0.0;0.0;0.0;1.0;1033.0;7728.0;0.0;2077.65
2539;1730.96;3164.71;139.54;4648.0;0.0;-0.0;17400.0;0.0;1200.0;696.79;0.0;0.0;1.0;1035.0;7967.0;0.0;0.0
2540;30.91;2513.82;110.84;4648.0;0.0;707.42;16200.0;0.0;1200.0;3010.0;0.0;0.0;1.0;1027.0;8600.0;0.0;0.0
2541;0.0;2049.24;90.36;3815.74;0.0;897.4;15000.0;0.0;1200.0;3010.0;0.0;0.0;1.0;1011.0;8258.0;0.0;0.0
2542;0.0;1678.95;74.03;2759.97;0.0;844.02;13800.0;0.0;1200.0;3010.0;0.0;0.0;1.0;997.0;7804.0;0.0;0.0
2543;0.0;1766.35;77.88;1767.0;0.0;1039.77;12600.0;0.0;1200.0;3010.0;0.0;0.0;1.0;989.0;8083.0;0.0;0.0
2544;0.0;1715.75;75.65;543.75;0.0;462.18;11400.0;0.0;1200.0;3010.0;0.0;914.42;1.0;969.0;8347.0;0.0;0.0
2545;0.0;1649.05;72.71;0.0;0.0;-0.0;10200.0;0.0;1200.0;3010.0;0.0;909.24;1.0;965.0;7806.0;0.0;0.0
2546;0.0;1904.34;83.97;0.0;0.0;-0.0;9000.0;0.0;1200.0;3010.0;0.0;210.69;1.0;962.0;7371.0;0.0;0.0
2547;0.0;2150.44;94.82;0.0;0.0;0.0;7800.0;0.0;1200.0;2569.75;0.0;0.0;1.0;956.0;6971.0;0.0;0.0
2548;0.0;2697.82;118.95;-0.0;0.0;-0.0;6600.0;0.0;1200.0;1290.0;0.0;231.23;1.0;958.0;6496.0;0.0;0.0
2549;0.0;3753.49;165.5;0.0;0.0;-0.0;5400.0;0.0;1200.0;0.0;0.0;186.01;1.0;961.0;6266.0;0.0;0.0
2550;0.0;4268.67;188.22;0.0;0.0;-0.0;4200.0;0.0;795.11;0.0;0.0;0.0;1.0;972.0;6224.0;0.0;0.0
2551;0.0;5073.65;223.71;0.0;0.0;-0.0;3404.89;0.0;79.64;0.0;0.0;0.0;1.0;989.0;6366.0;0.0;0.0
2552;0.0;5570.43;245.62;0.0;0.0;-0.0;3325.25;339.05;0.0;0.0;0.0;0.0;1.0;1010.0;6487.0;0.0;0.0
2553;633.66;6152.32;271.27;0.0;0.0;0.0;3579.54;1200.0;0.0;0.0;0.0;0.0;1.0;1025.0;6855.0;0.0;27.25
2554;4621.05;6936.59;305.86;0.0;-0.0;0.0;4479.54;1200.0;0.0;0.0;0.0;0.0;1.0;1032.0;7486.0;0.0;4209.49
2555;8762.98;7184.99;316.81;0.0;0.0;0.0;5379.54;1200.0;0.0;0.0;0.0;0.0;1.0;1031.0;7936.0;0.0;8159.78
2556;11993.08;7709.37;339.93;0.0;0.0;0.0;6279.54;1200.0;0.0;0.0;0.0;0.0;1.0;1027.0;8334.0;0.0;11535.38
2557;12163.08;7916.36;349.06;0.0;0.0;0.0;7179.54;1200.0;0.0;0.0;0.0;0.0;1.0;1024.0;8762.0;0.0;11490.5
2558;13353.12;8199.26;361.53;0.0;0.0;0.0;8079.54;1200.0;0.0;0.0;0.0;0.0;1.0;1020.0;8353.0;0.0;13380.9
2559;15903.2;8981.23;396.01;0.0;0.0;0.0;8979.54;1200.0;0.0;0.0;0.0;0.0;1.0;1017.0;7920.0;0.0;17177.44
2560;14790.44;9206.62;405.95;0.0;0.0;0.0;9879.54;1200.0;0.0;0.0;0.0;0.0;1.0;1020.0;7565.0;0.0;16658.01
2561;12549.46;9234.22;407.16;0.0;0.0;0.0;10779.54;1200.0;0.0;0.0;0.0;0.0;1.0;1027.0;7381.0;0.0;14636.85
2562;6073.82;9057.13;399.36;0.0;0.0;0.0;11679.54;1200.0;0.0;0.0;0.0;0.0;1.0;1034.0;7435.0;0.0;7929.3
2563;958.21;9330.82;411.42;0.0;0.0;0.0;12579.54;1200.0;0.0;0.0;0.0;0.0;1.0;1035.0;7831.0;0.0;2704.46
2564;30.91;9344.62;412.03;0.0;-0.0;0.0;13479.54;1200.0;0.0;0.0;0.0;0.0;1.0;1028.0;8687.0;0.0;928.56
2565;0.0;9712.61;428.26;0.0;0.0;0.0;14379.54;1200.0;0.0;0.0;0.0;0.0;1.0;1012.0;8436.0;0.0;1516.87
2566;0.0;9606.81;423.59;0.0;0.0;0.0;15279.54;1200.0;0.0;0.0;0.0;0.0;1.0;997.0;7949.0;0.0;1878.41
2567;0.0;9604.51;423.49;0.0;-0.0;0.0;16179.54;1200.0;0.0;0.0;0.0;0.0;1.0;990.0;8115.0;0.0;1703.0
2568;0.0;9694.21;427.45;0.0;0.0;0.0;17079.54;1200.0;0.0;0.0;0.0;0.0;1.0;970.0;8316.0;0.0;1575.66
2569;0.0;9537.82;420.55;0.0;-0.0;0.0;17979.54;1200.0;0.0;0.0;0.0;0.0;1.0;968.0;7821.0;0.0;1905.37
2570;0.0;9211.22;406.15;0.0;0.0;0.0;18879.54;1200.0;0.0;0.0;0.0;0.0;1.0;966.0;7455.0;0.0;1928.38
2571;0.0;9236.52;407.27;0.0;0.0;0.0;19779.54;1200.0;0.0;0.0;0.0;0.0;1.0;966.0;7156.0;0.0;2253.79
2572;0.0;8502.85;374.92;0.0;403.75;0.0;20679.54;1200.0;0.0;0.0;0.0;0.0;1.0;966.0;6785.0;0.0;1455.01
2573;0.0;8548.84;376.94;343.19;1918.79;0.0;21579.54;1200.0;0.0;0.0;0.0;0.0;1.0;970.0;6777.0;0.0;0.0
2574;0.0;8620.14;380.09;1974.16;1478.23;0.0;22479.54;1200.0;0.0;0.0;0.0;0.0;1.0;991.0;7313.0;0.0;0.0
2575;0.0;8334.95;367.51;3230.66;44.46;0.0;23379.54;1200.0;0.0;0.0;0.0;0.0;1.0;1028.0;8486.0;0.0;0.0
2576;0.0;7759.97;342.16;3268.45;0.0;1559.87;24279.54;1200.0;0.0;0.0;0.0;0.0;1.0;1040.0;9502.0;0.0;0.0
2577;602.74;7787.57;343.38;1433.31;0.0;1218.31;25179.54;1200.0;0.0;0.0;0.0;0.0;1.0;1037.0;9789.0;0.0;0.0
2578;4265.58;7477.08;329.69;0.0;0.0;0.0;26079.54;1200.0;0.0;0.0;0.0;0.0;1.0;1037.0;10034.0;0.0;1875.34
2579;9056.63;6853.8;302.2;0.0;0.0;0.0;26979.54;1200.0;0.0;0.0;0.0;0.0;1.0;1037.0;10119.0;0.0;5930.63
2580;12549.46;6840.0;301.6;0.0;0.0;0.0;27879.54;1200.0;0.0;0.0;0.0;0.0;1.0;1036.0;10263.0;0.0;9264.05
2581;12271.27;7014.79;309.3;0.0;0.0;0.0;28779.54;1200.0;0.0;0.0;0.0;0.0;1.0;1034.0;10296.0;0.0;9133.36
2582;13167.66;7249.38;319.65;0.0;0.0;0.0;29679.54;1200.0;0.0;0.0;0.0;0.0;1.0;1032.0;10117.0;0.0;10451.69
2583;13801.32;7086.09;312.45;-0.0;0.0;0.0;30579.54;1200.0;0.0;0.0;0.0;0.0;1.0;1033.0;9926.0;0.0;11106.85
2584;12425.82;6879.09;303.32;0.0;1714.56;0.0;31479.54;1200.0;0.0;0.0;0.0;0.0;1.0;1030.0;9647.0;0.0;8076.67
2585;10061.2;6561.7;289.33;1457.38;2324.0;0.0;32379.54;1200.0;0.0;0.0;0.0;0.0;1.0;1036.0;9446.0;0.0;4978.23
2586;4713.78;5993.62;264.28;3432.78;1429.67;0.0;33279.54;1200.0;0.0;0.0;0.0;0.0;1.0;1040.0;9382.0;0.0;0.0
2587;880.94;6071.82;267.72;4648.0;0.0;0.0;34179.54;0.0;1200.0;308.52;0.0;0.0;1.0;1041.0;9770.0;0.0;0.0
2588;15.45;6058.02;267.12;4648.0;0.0;84.41;32979.54;0.0;1200.0;1720.0;0.0;0.0;1.0;1033.0;10378.0;0.0;0.0
2589;0.0;5726.83;252.51;4548.69;0.0;0.0;31779.54;0.0;1200.0;1391.66;0.0;0.0;1.0;1020.0;9591.0;0.0;0.0
2590;0.0;5027.65;221.68;4548.69;0.0;0.0;30579.54;0.0;1200.0;1405.67;0.0;0.0;1.0;1005.0;8860.0;0.0;0.0
2591;0.0;4728.66;208.5;4548.69;0.0;0.0;29379.54;0.0;1200.0;1815.84;0.0;0.0;1.0;994.0;8947.0;0.0;0.0
2592;0.0;4514.77;199.07;4548.69;0.0;13.17;28179.54;0.0;1200.0;2150.0;0.0;0.0;1.0;974.0;9051.0;0.0;0.0
2593;0.0;4678.06;206.27;4533.21;0.0;0.0;26979.54;0.0;1200.0;1427.67;0.0;0.0;1.0;969.0;8481.0;0.0;0.0
2594;0.0;4827.56;212.86;4533.21;0.0;0.0;25779.54;0.0;1200.0;869.58;0.0;0.0;1.0;967.0;8077.0;0.0;0.0
2595;0.0;4609.06;203.23;4533.21;0.0;0.0;24579.54;0.0;260.54;1742.17;0.0;0.0;1.0;967.0;7782.0;0.0;0.0
2596;0.0;4254.87;187.61;4533.21;0.0;0.0;24319.0;0.0;0.0;2003.52;0.0;0.0;1.0;967.0;7413.0;0.0;0.0
2597;0.0;3879.98;171.08;4533.21;0.0;0.0;24319.0;0.0;0.0;2336.94;0.0;0.0;1.0;971.0;7359.0;0.0;0.0
2598;0.0;3355.6;147.96;4533.21;0.0;0.0;24319.0;0.0;305.44;3010.0;0.0;0.0;1.0;993.0;7812.0;0.0;0.0
2599;0.0;2909.41;128.28;4533.21;0.0;652.3;24013.56;0.0;1200.0;3010.0;0.0;0.0;1.0;1031.0;8931.0;0.0;0.0
2600;0.0;2654.12;117.03;3765.79;0.0;1919.85;22813.56;0.0;1200.0;3010.0;0.0;0.0;1.0;1043.0;9944.0;0.0;0.0
2601;819.12;2644.92;116.62;1507.14;0.0;1281.07;21613.56;0.0;1200.0;3010.0;0.0;89.27;1.0;1039.0;10200.0;0.0;0.0
2602;5501.98;2555.22;112.67;0.0;0.0;-0.0;20413.56;0.0;289.13;860.0;0.0;0.0;1.0;1039.0;10358.0;0.0;0.0
2603;12379.46;2244.73;98.98;0.0;-0.0;0.0;20124.43;1200.0;0.0;0.0;0.0;0.0;1.0;1039.0;10389.0;0.0;4173.16
2604;17989.62;2079.14;91.68;0.0;0.0;0.0;21024.43;1200.0;0.0;0.0;0.0;0.0;1.0;1038.0;10431.0;0.0;9567.43
2605;20292.42;1890.54;83.36;0.0;0.0;0.0;21924.43;1200.0;0.0;0.0;0.0;0.0;1.0;1036.0;10355.0;0.0;11747.32
2606;21343.35;1658.25;73.12;0.0;0.0;0.0;22824.43;1200.0;0.0;0.0;0.0;0.0;1.0;1034.0;10138.0;0.0;12770.72
2607;21034.26;1678.95;74.03;0.0;820.24;0.0;23724.43;1200.0;0.0;0.0;0.0;0.0;1.0;1035.0;9944.0;0.0;11858.0
2608;18298.72;1678.95;74.03;697.2;2324.0;0.0;24624.43;1200.0;0.0;0.0;0.0;0.0;1.0;1032.0;9655.0;0.0;7904.7
2609;13353.12;1621.45;71.49;2672.6;2324.0;0.0;25524.43;1200.0;0.0;0.0;0.0;0.0;1.0;1038.0;9452.0;0.0;3108.07
2610;6197.46;1676.65;73.93;4648.0;0.0;-0.0;26424.43;0.0;0.0;406.97;0.0;0.0;1.0;1043.0;9398.0;0.0;0.0
2611;1097.31;1858.34;81.94;4648.0;0.0;1555.41;26424.43;0.0;1200.0;3010.0;0.0;0.0;1.0;1044.0;9847.0;0.0;0.0
2612;30.91;2042.34;90.05;2818.11;0.0;2324.0;25224.43;0.0;1200.0;3010.0;0.0;657.7;1.0;1035.0;10390.0;0.0;0.0
2613;0.0;1589.25;70.07;83.99;0.0;71.39;24024.43;0.0;1200.0;3010.0;0.0;2691.28;1.0;1022.0;9654.0;0.0;0.0
2614;0.0;1626.05;71.7;0.0;0.0;-0.0;22824.43;0.0;1200.0;3010.0;0.0;2084.25;1.0;1007.0;8999.0;0.0;0.0
2615;0.0;1660.55;73.22;0.0;0.0;-0.0;21624.43;0.0;1200.0;3010.0;0.0;2165.23;1.0;996.0;9105.0;0.0;0.0
2616;0.0;1446.66;63.79;0.0;0.0;-0.0;20424.43;0.0;1200.0;3010.0;0.0;2529.56;1.0;976.0;9226.0;0.0;0.0
2617;0.0;1262.66;55.67;0.0;0.0;-0.0;19224.43;0.0;1200.0;3010.0;0.0;2069.66;1.0;971.0;8569.0;0.0;0.0
2618;0.0;1221.26;53.85;0.0;0.0;-0.0;18024.43;0.0;1200.0;3010.0;0.0;1726.89;1.0;968.0;8180.0;0.0;0.0
2619;0.0;1557.05;68.66;0.0;0.0;-0.0;16824.43;0.0;1200.0;3010.0;0.0;1095.29;1.0;968.0;7899.0;0.0;0.0
2620;0.0;1563.95;68.96;0.0;0.0;-0.0;15624.43;0.0;1200.0;3010.0;0.0;733.09;1.0;969.0;7545.0;0.0;0.0
2621;0.0;1616.85;71.29;0.0;0.0;-0.0;14424.43;0.0;1200.0;3010.0;0.0;640.86;1.0;973.0;7512.0;0.0;0.0
2622;0.0;1692.75;74.64;0.0;0.0;-0.0;13224.43;0.0;1200.0;3010.0;0.0;1024.61;1.0;995.0;7997.0;0.0;0.0
2623;0.0;1720.35;75.86;0.0;0.0;-0.0;12024.43;0.0;1200.0;3010.0;0.0;2110.8;1.0;1033.0;9150.0;0.0;0.0
2624;0.0;1653.65;72.91;0.0;0.0;-0.0;10824.43;0.0;1200.0;3010.0;0.0;3202.43;1.0;1045.0;10184.0;0.0;0.0
2625;1112.76;1814.65;80.01;0.0;0.0;-0.0;9624.43;0.0;1200.0;3010.0;0.0;2165.58;1.0;1041.0;10424.0;0.0;0.0
2626;6552.92;1793.95;79.1;0.0;0.0;-0.0;8424.43;0.0;195.03;860.0;0.0;0.0;1.0;1041.0;10522.0;0.0;0.0
2627;15856.83;1998.64;88.13;0.0;-0.0;0.0;8229.4;1200.0;0.0;0.0;0.0;0.0;1.0;1041.0;10463.0;0.0;7321.6
2628;24248.9;1934.24;85.29;-0.0;0.0;0.0;9129.4;1200.0;0.0;0.0;0.0;0.0;1.0;1040.0;10453.0;0.0;15655.42
2629;29287.23;1639.85;72.31;0.0;-0.0;0.0;10029.4;1200.0;0.0;0.0;0.0;0.0;1.0;1038.0;10343.0;0.0;20494.38
2630;31002.73;1897.44;83.66;0.0;-0.0;0.0;10929.4;1200.0;0.0;0.0;0.0;0.0;1.0;1036.0;10103.0;0.0;22716.84
2631;29689.05;2042.34;90.05;0.0;-0.0;0.0;11829.4;1200.0;0.0;0.0;0.0;0.0;1.0;1037.0;9904.0;0.0;21754.45
2632;25207.11;2058.44;90.76;0.0;1472.27;0.0;12729.4;1200.0;0.0;0.0;0.0;0.0;1.0;1034.0;9612.0;0.0;16106.04
2633;17309.6;2509.23;110.64;1251.43;2324.0;0.0;13629.4;1200.0;0.0;0.0;0.0;0.0;1.0;1040.0;9408.0;0.0;8037.46
2634;8438.43;2633.42;116.12;3226.83;1671.97;0.0;14529.4;1200.0;0.0;0.0;0.0;0.0;1.0;1045.0;9361.0;0.0;0.0
2635;1483.68;3236.0;142.69;4648.0;0.0;-0.0;15429.4;0.0;919.63;3010.0;0.0;0.0;1.0;1046.0;9838.0;0.0;0.0
2636;0.0;3383.2;149.18;4648.0;0.0;1615.63;14509.77;0.0;1200.0;3010.0;0.0;0.0;1.0;1037.0;10395.0;0.0;0.0
2637;0.0;3518.89;155.16;2747.26;0.0;756.95;13309.77;0.0;1200.0;3010.0;0.0;0.0;1.0;1024.0;9665.0;0.0;0.0
2638;0.0;3507.4;154.65;1856.74;0.0;134.95;12109.77;0.0;1200.0;3010.0;0.0;0.0;1.0;1008.0;9015.0;0.0;0.0
2639;0.0;3590.19;158.3;1697.97;0.0;171.5;10909.77;0.0;1200.0;3010.0;0.0;0.0;1.0;998.0;9128.0;0.0;0.0
2640;0.0;3698.29;163.07;1496.2;0.0;201.64;9709.77;0.0;1200.0;3010.0;0.0;0.0;1.0;978.0;9251.0;0.0;0.0
2641;0.0;3597.09;158.61;1258.97;0.0;0.0;8509.77;0.0;857.3;3010.0;0.0;0.0;1.0;971.0;8594.0;0.0;0.0
2642;0.0;3626.99;159.92;1258.97;0.0;0.0;7652.47;0.0;436.08;3010.0;0.0;0.0;1.0;968.0;8201.0;0.0;0.0
2643;0.0;3613.19;159.32;1258.97;0.0;0.0;7216.38;0.0;162.49;3010.0;0.0;0.0;1.0;968.0;7913.0;0.0;0.0
2644;0.0;3776.49;166.52;1258.97;0.0;0.0;7053.89;0.0;0.0;2638.0;0.0;0.0;1.0;968.0;7549.0;0.0;0.0
2645;0.0;3856.98;170.07;1258.97;0.0;0.0;7053.89;0.0;0.0;2505.95;0.0;0.0;1.0;973.0;7506.0;0.0;0.0
2646;0.0;3675.29;162.05;1258.97;0.0;0.0;7053.89;0.0;136.66;3010.0;0.0;0.0;1.0;995.0;7979.0;0.0;0.0
2647;0.0;3355.6;147.96;1258.97;0.0;370.44;6917.24;0.0;1200.0;3010.0;0.0;0.0;1.0;1032.0;9116.0;0.0;0.0
2648;0.0;3298.1;145.42;823.16;0.0;699.69;5717.24;0.0;1200.0;3010.0;0.0;737.79;1.0;1044.0;10135.0;0.0;0.0
2649;803.66;3415.4;150.6;0.0;0.0;-0.0;4517.24;0.0;1200.0;3010.0;0.0;728.35;1.0;1041.0;10349.0;0.0;0.0
2650;5671.98;3229.1;142.38;0.0;0.0;-0.0;3317.24;0.0;0.0;352.53;0.0;0.0;1.0;1040.0;10436.0;0.0;0.0
2651;15068.62;2856.51;125.95;0.0;0.0;0.0;3317.24;1200.0;0.0;0.0;0.0;0.0;1.0;1041.0;10374.0;0.0;7518.09
2652;23089.77;3150.91;138.93;0.0;0.0;0.0;4217.24;1200.0;0.0;0.0;0.0;0.0;1.0;1039.0;10367.0;0.0;15851.61
2653;28390.83;3311.9;146.03;0.0;0.0;0.0;5117.24;1200.0;0.0;0.0;0.0;0.0;1.0;1038.0;10260.0;0.0;21426.77
2654;30863.64;3390.1;149.48;0.0;0.0;0.0;6017.24;1200.0;0.0;0.0;0.0;0.0;1.0;1035.0;10035.0;0.0;24203.21
2655;29611.78;3293.5;145.22;0.0;0.0;0.0;6917.24;1200.0;0.0;0.0;0.0;0.0;1.0;1037.0;9847.0;0.0;23040.5
2656;25160.74;2996.81;132.14;-0.0;1072.58;0.0;7817.24;1200.0;0.0;0.0;0.0;0.0;1.0;1034.0;9558.0;0.0;17493.11
2657;17525.97;3180.8;140.25;911.7;2324.0;0.0;8717.24;1200.0;0.0;0.0;0.0;0.0;1.0;1039.0;9342.0;0.0;9020.03
2658;7943.87;3397.0;149.78;2887.1;2071.65;0.0;9617.24;1200.0;0.0;0.0;0.0;0.0;1.0;1044.0;9263.0;0.0;0.0
2659;1390.95;3919.08;172.8;4648.0;0.0;143.16;10517.24;0.0;0.0;3010.0;0.0;0.0;1.0;1045.0;9681.0;0.0;0.0
2660;0.0;4174.38;184.06;4479.57;0.0;560.56;10517.24;0.0;1200.0;3010.0;0.0;0.0;1.0;1037.0;10166.0;0.0;0.0
2661;0.0;3631.59;160.13;3820.09;0.0;610.67;9317.24;0.0;997.61;3010.0;0.0;0.0;1.0;1023.0;9433.0;0.0;0.0
2662;0.0;3256.7;143.6;3101.65;0.0;1378.7;8319.63;0.0;0.0;3010.0;0.0;0.0;1.0;1008.0;8797.0;0.0;0.0
2663;0.0;3187.7;140.56;1479.65;0.0;374.74;8319.63;0.0;1200.0;3010.0;0.0;0.0;1.0;997.0;8910.0;0.0;0.0
2664;0.0;3206.1;141.37;1038.78;0.0;499.53;7119.63;0.0;1200.0;3010.0;0.0;0.0;1.0;978.0;9035.0;0.0;0.0
2665;0.0;2884.11;127.17;451.09;0.0;213.72;5919.63;0.0;1200.0;3010.0;0.0;0.0;1.0;969.0;8404.0;0.0;0.0
2666;0.0;2663.32;117.43;199.66;0.0;43.25;4719.63;0.0;1200.0;3010.0;0.0;0.0;1.0;967.0;8001.0;0.0;0.0
2667;0.0;2283.83;100.7;148.78;0.0;126.47;3519.63;0.0;1200.0;3010.0;0.0;0.0;1.0;967.0;7688.0;0.0;0.0
2668;0.0;2058.44;90.76;-0.0;0.0;0.0;2319.63;0.0;1182.8;3010.0;0.0;0.0;1.0;967.0;7309.0;0.0;0.0
2669;0.0;1830.75;80.72;-0.0;0.0;0.0;1136.83;0.0;1136.83;3010.0;0.0;218.7;1.0;971.0;7248.0;0.0;0.0
2670;0.0;1584.65;69.87;-0.0;0.0;0.0;-0.0;0.0;0.0;3010.0;0.0;2043.48;1.0;993.0;7701.0;0.0;0.0
2671;0.0;1455.86;64.19;0.0;0.0;-0.0;-0.0;0.0;0.0;3010.0;0.0;3208.95;1.0;1030.0;8769.0;0.0;0.0
2672;0.0;1239.66;54.66;0.0;0.0;-0.0;-0.0;0.0;0.0;3010.0;0.0;4384.68;1.0;1042.0;9731.0;0.0;0.0
2673;896.39;1122.37;49.49;0.0;0.0;-0.0;-0.0;0.0;0.0;3010.0;0.0;3850.76;1.0;1038.0;9967.0;0.0;0.0
2674;7016.57;1184.46;52.23;0.0;0.0;-0.0;0.0;0.0;0.0;813.74;0.0;0.0;1.0;1038.0;10105.0;0.0;0.0
