t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load
1947;0.0;3044.77;232.13;-0.0;0.0;0.0;4255.04;0.0;0.0;4114.1;0.0;0.0;7391.0
1948;0.0;2769.43;211.14;-0.0;0.0;0.0;4255.04;0.0;0.0;4065.44;0.0;0.0;7046.0
1949;0.0;2830.61;215.8;-0.0;0.0;0.0;4255.04;0.0;0.0;3944.58;0.0;0.0;6991.0
1950;0.0;2492.75;190.04;-0.0;0.0;0.0;4255.04;0.0;368.21;4300.0;0.0;0.0;7351.0
1951;0.0;2455.5;187.2;-0.0;0.0;0.0;3886.83;0.0;1150.29;4300.0;255.0;0.0;8348.0
1952;233.33;2343.77;178.69;-0.0;0.0;-0.0;2736.54;0.0;1200.0;4300.0;850.0;30.21;9136.0
1953;3500.0;2048.47;156.17;-0.0;0.0;0.0;1536.54;0.0;0.0;3811.36;0.0;0.0;9516.0
1954;12966.67;2097.69;159.92;0.0;-0.0;0.0;1536.54;1200.0;0.0;0.0;0.0;0.0;9826.0
1955;23050.0;2444.86;186.39;0.0;-0.0;0.0;2436.54;1200.0;0.0;0.0;0.0;0.0;9981.0
1956;30116.67;2746.81;209.41;0.0;-0.0;0.0;3336.54;1200.0;0.0;0.0;0.0;0.0;10152.0
1957;34483.33;2818.64;214.89;0.0;-0.0;0.0;4236.54;1200.0;0.0;0.0;0.0;0.0;10200.0
1958;36166.67;2713.56;206.88;0.0;0.0;0.0;5136.54;1200.0;0.0;0.0;0.0;0.0;10071.0
1959;36600.0;2901.11;221.18;0.0;-0.0;0.0;6036.54;1200.0;0.0;0.0;0.0;0.0;10083.0
1960;34000.0;3119.26;237.81;0.0;-0.0;0.0;6936.54;1200.0;0.0;0.0;0.0;0.0;9896.0
1961;28250.0;3129.9;238.62;0.0;-0.0;0.0;7836.54;1200.0;0.0;0.0;0.0;0.0;9726.0
1962;18550.0;3046.1;232.23;0.0;-0.0;0.0;8736.54;1200.0;0.0;0.0;0.0;0.0;9618.0
1963;7783.33;2632.42;200.69;-0.0;0.0;0.0;9636.54;872.44;0.0;0.0;0.0;0.0;9744.0
1964;1233.33;2440.87;186.09;-0.0;0.0;-0.0;10290.88;0.0;1200.0;4300.0;340.0;18.7;9719.0
1965;0.0;2238.69;170.67;-0.0;0.0;-0.0;9090.88;0.0;1200.0;4300.0;850.0;605.64;9365.0
1966;0.0;2064.43;157.39;-0.0;0.0;-0.0;7890.88;0.0;1200.0;4300.0;850.0;137.18;8709.0
1967;0.0;1718.59;131.02;0.0;0.0;0.0;6690.88;0.0;1200.0;4300.0;850.0;608.39;8808.0
1968;0.0;1460.53;111.35;0.0;0.0;-0.0;5490.88;0.0;1200.0;4300.0;850.0;866.12;8788.0
1969;0.0;1505.76;114.8;0.0;0.0;-0.0;4290.88;0.0;1200.0;4300.0;850.0;45.44;8016.0
1970;0.0;1359.44;103.64;0.0;0.0;-0.0;3090.88;0.0;998.92;4300.0;850.0;0.0;7612.0
1971;0.0;1214.45;92.59;0.0;0.0;-0.0;2091.96;0.0;852.96;4300.0;850.0;0.0;7310.0
1972;0.0;1198.49;91.37;-0.0;0.0;0.0;1239.0;0.0;518.14;4300.0;850.0;0.0;6958.0
1973;0.0;1069.46;81.53;0.0;0.0;0.0;720.86;0.0;596.0;4300.0;850.0;0.0;6897.0
1974;0.0;1070.79;81.64;-0.0;0.0;-0.0;124.85;0.0;124.85;4300.0;850.0;833.72;7261.0
1975;0.0;1171.89;89.34;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;1851.77;8263.0
1976;250.0;996.3;75.96;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;2562.74;9035.0
1977;3516.67;1069.46;81.53;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;425.0;18.34;9411.0
1978;13133.33;1197.16;91.27;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;9701.0
1979;22800.0;1278.3;97.46;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;9829.0
1980;28966.67;1384.71;105.57;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;9978.0
1981;32366.67;1403.34;106.99;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;10006.0
1982;33533.33;1258.35;95.93;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9851.0
1983;33483.33;1427.28;108.81;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9819.0
1984;31050.0;1503.1;114.59;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9606.0
1985;25666.67;1581.58;120.58;0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9428.0
1986;16716.67;1638.78;124.94;0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9333.0
1987;6200.0;1266.33;96.54;-0.0;0.0;0.0;8100.0;195.87;0.0;2150.0;0.0;0.0;9517.0
1988;683.33;1048.18;79.91;-0.0;0.0;-0.0;8246.9;0.0;1200.0;4300.0;850.0;1371.58;9533.0
1989;0.0;1033.55;78.8;-0.0;0.0;-0.0;7046.9;0.0;1200.0;4300.0;850.0;1738.66;9201.0
1990;0.0;994.97;75.86;-0.0;0.0;-0.0;5846.9;0.0;1200.0;4300.0;850.0;1130.17;8551.0
1991;0.0;1004.28;76.57;0.0;0.0;0.0;4646.9;0.0;1200.0;4300.0;850.0;1217.15;8648.0
1992;0.0;913.83;69.67;0.0;0.0;-0.0;3446.9;0.0;1200.0;4300.0;850.0;1333.5;8667.0
1993;0.0;819.39;62.47;0.0;0.0;-0.0;2246.9;0.0;1200.0;4300.0;850.0;715.14;7947.0
1994;0.0;996.3;75.96;0.0;0.0;-0.0;1046.9;0.0;1046.9;4300.0;850.0;271.84;7541.0
1995;0.0;1065.47;81.23;-0.0;0.0;0.0;0.0;0.0;-0.0;4300.0;850.0;953.3;7250.0
1996;0.0;931.12;70.99;-0.0;0.0;0.0;0.0;0.0;-0.0;4300.0;850.0;762.89;6915.0
1997;0.0;981.67;74.84;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;635.49;6842.0
1998;0.0;1146.61;87.42;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;830.97;7215.0
1999;0.0;1020.24;77.78;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;1960.97;8209.0
2000;233.33;998.96;76.16;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;2513.54;8972.0
2001;2716.67;996.3;75.96;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;388.07;9327.0
2002;11516.67;996.3;75.96;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;9618.0
2003;20583.33;1120.01;85.39;-0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;9712.0
2004;27533.33;1073.45;81.84;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;9844.0
2005;33266.67;1222.43;93.2;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;9889.0
2006;36216.67;1684.0;128.39;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9682.0
2007;36700.0;1773.12;135.18;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9595.0
2008;33600.0;1665.38;126.97;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9367.0
2009;27766.67;1384.71;105.57;-0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9153.0
2010;17700.0;1328.85;101.31;-0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9099.0
2011;6600.0;1021.58;77.88;-0.0;0.0;-0.0;8100.0;665.46;0.0;2150.0;0.0;0.0;9184.0
2012;833.33;826.04;62.98;-0.0;0.0;-0.0;8599.09;0.0;1200.0;4300.0;850.0;1105.65;9178.0
2013;0.0;845.99;64.5;-0.0;0.0;-0.0;7399.09;0.0;1200.0;4300.0;850.0;1718.51;8979.0
2014;0.0;901.86;68.76;-0.0;0.0;-0.0;6199.09;0.0;1200.0;4300.0;850.0;1110.38;8431.0
2015;0.0;1073.45;81.84;-0.0;0.0;-0.0;4999.09;0.0;1200.0;4300.0;850.0;1094.71;8600.0
2016;0.0;1131.98;86.3;0.0;0.0;-0.0;3799.09;0.0;1200.0;4300.0;850.0;1042.72;8611.0
2017;0.0;2108.64;936.02;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;473.34;7818.0
2018;0.0;1909.88;847.79;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;0.0;298.32;7356.0
2019;0.0;1951.0;866.05;0.0;0.0;-0.0;0.0;0.0;-0.0;4192.95;0.0;0.0;7010.0
2020;0.0;2241.14;994.84;0.0;0.0;-0.0;-0.0;0.0;0.0;3365.02;0.0;0.0;6601.0
2021;0.0;2072.09;919.8;0.0;0.0;-0.0;-0.0;0.0;0.0;3431.12;0.0;0.0;6423.0
2022;0.0;2076.65;921.82;0.0;0.0;-0.0;-0.0;0.0;0.0;3440.0;0.0;45.52;6484.0
2023;0.0;2387.35;1059.74;0.0;0.0;-0.0;-0.0;0.0;0.0;3320.9;0.0;0.0;6768.0
2024;155.06;2677.49;1188.54;0.0;0.0;-0.0;0.0;0.0;-0.0;2947.92;0.0;0.0;6969.0
2025;1732.97;3022.46;1341.67;0.0;0.0;-0.0;-0.0;0.0;0.0;1290.0;0.0;90.91;7478.0
2026;6776.82;3714.68;1648.94;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;8052.0
2027;11483.2;4594.23;2039.37;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8304.0
2028;14602.54;5960.39;2645.81;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8514.0
2029;16444.96;6664.03;2958.15;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;8870.0
2030;17110.79;7566.43;3358.73;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8548.0
2031;16882.76;8240.37;3657.89;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;8346.0
2032;15377.82;8674.43;3850.57;-0.0;-0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;8088.0
2033;12358.8;8763.53;3890.12;-0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;7877.0
2034;7789.24;8251.79;3662.96;-0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;7784.0
2035;3000.77;7262.58;3223.85;-0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;7874.0
2036;337.47;5834.74;2590.03;-0.0;0.0;-0.0;9000.0;705.24;0.0;0.0;0.0;0.0;8057.0
2037;0.0;4834.1;2145.85;-0.0;0.0;0.0;9528.93;0.0;1144.04;0.0;0.0;0.0;8124.0
2038;0.0;4205.85;1866.97;-0.0;0.0;-0.0;8384.89;0.0;1200.0;430.0;0.0;32.17;7735.0
2039;0.0;3911.15;1736.15;-0.0;0.0;-0.0;7184.89;0.0;1200.0;430.0;0.0;729.7;8007.0
2040;0.0;4178.44;1854.8;-0.0;0.0;0.0;5984.89;0.0;1200.0;430.0;0.0;468.76;8132.0
2041;0.0;4203.57;1865.96;0.0;0.0;-0.0;4784.89;0.0;1200.0;211.47;0.0;0.0;7481.0
2042;0.0;3668.99;1628.66;0.0;0.0;-0.0;3584.89;0.0;1200.0;430.0;0.0;111.36;7039.0
2043;0.0;3527.34;1565.78;0.0;0.0;-0.0;2384.89;0.0;1200.0;366.87;0.0;0.0;6660.0
2044;0.0;4160.16;1846.69;0.0;0.0;-0.0;1184.89;0.0;219.15;0.0;0.0;0.0;6226.0
2045;0.0;3959.12;1757.45;0.0;0.0;-0.0;965.75;0.0;293.43;0.0;0.0;0.0;6010.0
2046;0.0;3504.5;1555.64;-0.0;0.0;0.0;672.32;0.0;672.32;0.0;0.0;233.54;5966.0
2047;0.0;3918.0;1739.2;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;432.8;6090.0
2048;91.21;4075.63;1809.17;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;149.99;6126.0
2049;1213.08;4635.35;2057.63;0.0;0.0;-0.0;0.0;1200.0;0.0;0.0;0.0;0.0;6518.0
2050;5308.36;4226.42;1876.1;0.0;0.0;-0.0;900.0;1200.0;0.0;0.0;0.0;0.0;7126.0
2051;9130.01;4660.48;2068.78;0.0;0.0;-0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;7534.0
2052;11857.15;4959.76;2201.63;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;7880.0
2053;13033.75;5222.48;2318.25;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8270.0
2054;13818.15;5526.32;2453.13;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;7870.0
2055;14365.4;4971.18;2206.7;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;7561.0
2056;13508.04;4991.74;2215.83;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;7285.0
2057;11665.62;4671.9;2073.85;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;7124.0
2058;7406.16;3895.16;1729.06;-0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;7148.0
2059;2736.27;3614.16;1604.32;-0.0;0.0;0.0;9000.0;534.74;0.0;0.0;0.0;0.0;7420.0
2060;209.78;3575.32;1587.08;-0.0;0.0;-0.0;9401.06;0.0;1200.0;1290.0;0.0;20.82;7883.0
2061;0.0;3134.4;1391.36;-0.0;0.0;-0.0;8201.06;0.0;1200.0;2150.0;0.0;263.24;8139.0
2062;0.0;3054.44;1355.86;-0.0;0.0;-0.0;7001.06;0.0;1200.0;906.0;0.0;1242.7;7759.0
2063;0.0;3059.01;1357.89;0.0;0.0;-0.0;5801.06;0.0;1200.0;2324.1;0.0;0.0;7941.0
2064;0.0;3228.07;1432.94;0.0;0.0;-0.0;4601.06;0.0;1200.0;2159.0;0.0;0.0;8020.0
2065;0.0;3938.56;1748.32;-0.0;0.0;0.0;3401.06;0.0;1200.0;302.0;0.0;186.11;7375.0
2066;0.0;4500.56;1997.79;0.0;0.0;-0.0;2201.06;0.0;517.65;0.0;0.0;0.0;7016.0
2067;0.0;4240.12;1882.19;0.0;0.0;-0.0;1683.41;0.0;594.69;0.0;0.0;0.0;6717.0
2068;0.0;4443.45;1972.44;-0.0;0.0;0.0;1088.72;27.89;0.0;0.0;0.0;0.0;6388.0
2069;0.0;4651.34;2064.73;-0.0;0.0;0.0;1109.64;328.07;0.0;0.0;0.0;0.0;6388.0
2070;0.0;4525.69;2008.95;-0.0;0.0;-0.0;1355.69;0.0;48.36;302.0;0.0;0.0;6885.0
2071;0.0;4390.9;1949.12;-0.0;0.0;-0.0;1307.33;0.0;1200.0;432.98;0.0;0.0;7973.0
2072;45.6;3981.97;1767.59;-0.0;0.0;-0.0;107.33;0.0;107.33;860.0;0.0;2018.51;8781.0
2073;857.36;3854.03;1710.8;-0.0;0.0;-0.0;-0.0;0.0;0.0;302.0;0.0;2443.8;9168.0
2074;4241.21;4402.33;1954.19;0.0;0.0;-0.0;0.0;1077.73;0.0;0.0;0.0;0.0;9520.0
2075;7634.18;4452.59;1976.5;0.0;0.0;0.0;808.29;1200.0;0.0;0.0;0.0;0.0;9676.0
2076;9914.41;4840.96;2148.9;-0.0;0.0;0.0;1708.29;1200.0;0.0;0.0;0.0;0.0;9863.0
2077;10935.95;4829.54;2143.83;-0.0;-0.0;0.0;2608.29;1200.0;0.0;0.0;0.0;0.0;9959.0
2078;11948.36;4891.22;2171.21;0.0;0.0;-0.0;3508.29;1200.0;0.0;0.0;0.0;0.0;9847.0
2079;12039.57;4596.51;2040.39;-0.0;0.0;0.0;4408.29;1200.0;0.0;0.0;0.0;0.0;9831.0
2080;11191.33;4948.33;2196.56;-0.0;0.0;0.0;5308.29;1200.0;0.0;0.0;0.0;0.0;9634.0
2081;8929.35;4525.69;2008.95;-0.0;0.0;0.0;6208.29;1200.0;0.0;0.0;0.0;0.0;9432.0
2082;5381.32;4461.72;1980.55;-0.0;0.0;0.0;7108.29;1200.0;0.0;0.0;0.0;0.0;9326.0
2083;1778.57;3550.19;1575.92;-0.0;0.0;-0.0;8008.29;0.0;1200.0;453.0;0.0;940.31;9498.0
2084;191.54;3682.69;1634.74;-0.0;0.0;-0.0;6808.29;0.0;1200.0;2897.03;0.0;0.0;9606.0
2085;0.0;3710.11;1646.91;-0.0;0.0;-0.0;5608.29;0.0;1200.0;2678.98;0.0;0.0;9236.0
2086;0.0;3739.81;1660.1;0.0;0.0;-0.0;4408.29;0.0;1200.0;1950.1;0.0;0.0;8550.0
2087;0.0;3433.68;1524.21;0.0;0.0;-0.0;3208.29;0.0;1200.0;2513.12;0.0;0.0;8671.0
2088;0.0;3550.19;1575.92;0.0;0.0;-0.0;2008.29;0.0;1200.0;2351.89;0.0;0.0;8678.0
2089;0.0;3367.42;1494.8;0.0;0.0;-0.0;808.29;0.0;706.13;2460.65;0.0;0.0;8029.0
2090;0.0;4029.94;1788.89;-0.0;0.0;-0.0;102.17;0.0;102.17;1720.0;0.0;0.0;7641.0
2091;0.0;4630.78;2055.6;0.0;0.0;-0.0;-0.0;0.0;0.0;430.0;0.0;227.62;7344.0
2092;0.0;4966.61;2204.67;-0.0;0.0;0.0;0.0;172.28;0.0;0.0;0.0;0.0;6999.0
2093;0.0;5151.66;2286.81;-0.0;0.0;0.0;129.21;486.47;0.0;0.0;0.0;0.0;6952.0
2094;0.0;5019.15;2228.0;-0.0;0.0;-0.0;494.06;0.0;81.85;0.0;0.0;0.0;7329.0
2095;0.0;4936.91;2191.49;0.0;0.0;-0.0;412.21;0.0;412.21;0.0;0.0;796.39;8337.0
2096;36.48;4221.85;1874.07;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;3051.6;9184.0
2097;1176.59;4080.2;1811.2;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;2454.0;9522.0
2098;5034.73;3847.18;1707.76;0.0;0.0;-0.0;0.0;761.67;0.0;0.0;0.0;0.0;9828.0
2099;10379.57;3648.42;1619.53;0.0;0.0;0.0;571.25;1200.0;0.0;0.0;0.0;0.0;9978.0
2100;13699.57;3897.44;1730.07;-0.0;0.0;0.0;1471.25;1200.0;0.0;0.0;0.0;0.0;10154.0
2101;15313.97;3886.02;1725.0;-0.0;0.0;0.0;2371.25;1200.0;0.0;0.0;0.0;0.0;10230.0
2102;16317.27;3767.22;1672.27;-0.0;0.0;0.0;3271.25;1200.0;0.0;0.0;0.0;0.0;10107.0
2103;15897.71;3584.46;1591.14;-0.0;-0.0;0.0;4171.25;1200.0;0.0;0.0;0.0;0.0;10114.0
2104;14073.53;3438.25;1526.23;-0.0;-0.0;0.0;5071.25;1200.0;0.0;0.0;0.0;0.0;9944.0
2105;10744.41;2714.04;1204.76;-0.0;-0.0;0.0;5971.25;1200.0;0.0;0.0;0.0;0.0;9764.0
2106;6092.75;2252.56;999.91;-0.0;0.0;-0.0;6871.25;0.0;303.77;0.0;0.0;0.0;9649.0
2107;2079.56;1377.58;611.51;-0.0;0.0;-0.0;6567.48;0.0;1200.0;1510.0;0.0;2990.35;9769.0
2108;127.69;728.77;323.5;-0.0;0.0;-0.0;5367.48;0.0;1200.0;2128.89;0.0;5373.14;9882.0
2109;0.0;673.94;299.16;-0.0;0.0;0.0;4167.48;0.0;1200.0;4300.0;0.0;2993.9;9467.0
2110;0.0;888.69;394.49;0.0;0.0;-0.0;2967.48;0.0;1200.0;4300.0;0.0;1985.82;8769.0
2111;0.0;982.36;436.07;-0.0;0.0;0.0;1767.48;0.0;1200.0;4300.0;0.0;1969.58;8888.0
2112;0.0;1233.66;547.62;0.0;0.0;-0.0;567.48;0.0;567.48;4300.0;0.0;2228.24;8877.0
2113;0.0;1400.43;621.65;0.0;0.0;-0.0;0.0;0.0;-0.0;1510.0;0.0;4546.92;8079.0
2114;0.0;1907.6;846.78;0.0;0.0;-0.0;-0.0;0.0;0.0;1510.0;0.0;3424.62;7689.0
2115;0.0;2072.09;919.8;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;100.12;7392.0
2116;0.0;2149.76;954.28;0.0;0.0;-0.0;-0.0;0.0;0.0;3943.96;0.0;0.0;7048.0
2117;0.0;2428.48;1078.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3494.53;0.0;0.0;7001.0
2118;0.0;2451.32;1088.14;-0.0;0.0;0.0;-0.0;0.0;0.0;3835.54;0.0;0.0;7375.0
2119;0.0;2654.65;1178.39;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;244.96;8378.0
2120;63.85;2739.17;1215.92;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;912.06;9231.0
2121;1130.99;2759.73;1225.04;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;153.23;9569.0
2122;5052.97;3182.38;1412.65;0.0;0.0;-0.0;0.0;0.0;-0.0;233.0;0.0;0.0;9881.0
2123;9458.36;3771.79;1674.29;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;10036.0
2124;12377.05;4119.04;1828.44;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;10211.0
2125;13161.44;4799.84;2130.64;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;10285.0
2126;13517.16;5108.25;2267.55;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;10159.0
2127;12605.07;5350.41;2375.04;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;10166.0
2128;11027.15;5144.8;2283.77;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9993.0
2129;8445.94;4930.06;2188.45;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9808.0
2130;4742.86;4525.69;2008.95;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9686.0
2131;1504.95;4075.63;1809.17;-0.0;0.0;-0.0;7200.0;0.0;1200.0;1206.25;0.0;0.0;9796.0
2132;182.42;3589.03;1593.16;-0.0;0.0;-0.0;6000.0;0.0;1200.0;3010.0;0.0;327.39;9902.0
2133;0.0;3214.36;1426.85;-0.0;0.0;-0.0;4800.0;0.0;1200.0;3440.0;0.0;203.79;9485.0
2134;0.0;3442.81;1528.26;0.0;0.0;-0.0;3600.0;0.0;1200.0;2614.92;0.0;0.0;8786.0
2135;0.0;3207.51;1423.81;0.0;0.0;-0.0;2400.0;0.0;1200.0;3073.69;0.0;0.0;8905.0
2136;0.0;2981.34;1323.41;-0.0;0.0;0.0;1200.0;0.0;1200.0;3386.25;0.0;0.0;8891.0
2137;0.0;2789.43;1238.23;0.0;0.0;-0.0;-0.0;0.0;-0.0;4061.34;0.0;0.0;8089.0
2138;0.0;2935.65;1303.13;0.0;0.0;-0.0;-0.0;0.0;0.0;3459.23;0.0;0.0;7698.0
2139;0.0;3216.64;1427.86;-0.0;0.0;0.0;-0.0;0.0;0.0;755.0;0.0;2000.49;7400.0
2140;0.0;3531.91;1567.81;0.0;0.0;-0.0;-0.0;0.0;0.0;1955.28;0.0;0.0;7055.0
2141;0.0;3477.08;1543.47;0.0;0.0;-0.0;-0.0;0.0;0.0;1986.44;0.0;0.0;7007.0
2142;0.0;3655.28;1622.57;-0.0;0.0;-0.0;-0.0;0.0;0.0;2101.15;0.0;0.0;7379.0
2143;0.0;3472.51;1541.45;0.0;0.0;-0.0;-0.0;0.0;0.0;3365.04;0.0;0.0;8379.0
2144;9.12;3113.84;1382.23;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;0.0;422.81;9228.0
2145;766.15;2268.56;1007.01;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;0.0;1220.28;9562.0
2146;4305.06;2245.71;996.87;0.0;0.0;-0.0;-0.0;0.0;0.0;2318.36;0.0;0.0;9866.0
2147;8144.95;1866.48;828.53;-0.0;0.0;0.0;0.0;828.96;0.0;0.0;0.0;0.0;10011.0
2148;10616.71;1612.89;715.96;0.0;-0.0;0.0;621.72;1200.0;0.0;0.0;0.0;0.0;10177.0
2149;12066.94;1302.19;578.04;0.0;0.0;0.0;1521.72;1200.0;0.0;0.0;0.0;0.0;10243.0
2150;13097.6;1295.34;575.0;-0.0;0.0;0.0;2421.72;1200.0;0.0;0.0;0.0;0.0;10110.0
2151;14356.28;1606.04;712.92;-0.0;0.0;0.0;3321.72;1200.0;0.0;0.0;0.0;0.0;10109.0
2152;13444.19;1724.83;765.65;-0.0;-0.0;0.0;4221.72;1200.0;0.0;0.0;0.0;0.0;9933.0
2153;11255.18;2222.87;986.73;-0.0;-0.0;0.0;5121.72;1200.0;0.0;0.0;0.0;0.0;9751.0
2154;6557.92;2778.01;1233.16;-0.0;0.0;-0.0;6021.72;932.09;0.0;0.0;0.0;0.0;9637.0
2155;2152.53;2988.19;1326.45;-0.0;0.0;-0.0;6720.78;0.0;1200.0;1720.0;0.0;374.83;9762.0
2156;218.9;3678.12;1632.71;-0.0;0.0;-0.0;5520.78;0.0;1200.0;3010.0;0.0;138.26;9878.0
2157;0.0;4221.85;1874.07;-0.0;0.0;-0.0;4320.78;0.0;1200.0;2170.08;0.0;0.0;9466.0
2158;0.0;4269.82;1895.37;-0.0;0.0;-0.0;3120.78;0.0;1200.0;1057.0;0.0;347.81;8770.0
2159;0.0;4495.99;1995.77;0.0;0.0;-0.0;1920.78;0.0;1200.0;1197.24;0.0;0.0;8889.0
2160;0.0;4596.51;2040.39;-0.0;0.0;-0.0;720.78;0.0;720.78;1518.32;0.0;0.0;8876.0
2161;0.0;4635.35;2057.63;0.0;0.0;-0.0;-0.0;0.0;0.0;1290.0;0.0;133.02;8116.0
2162;0.0;3780.93;1678.35;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;2261.72;7721.0
2163;0.0;3783.21;1679.36;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;1960.42;7423.0
2164;0.0;3673.55;1630.69;0.0;0.0;-0.0;-0.0;0.0;0.0;1720.0;0.0;35.76;7060.0
2165;0.0;3623.29;1608.38;0.0;0.0;-0.0;-0.0;0.0;0.0;1758.33;0.0;0.0;6990.0
2166;0.0;3362.86;1492.77;0.0;0.0;-0.0;-0.0;0.0;0.0;2494.38;0.0;0.0;7350.0
2167;0.0;4066.5;1805.11;0.0;0.0;-0.0;-0.0;0.0;0.0;2474.39;0.0;0.0;8346.0
2168;54.73;4258.4;1890.3;0.0;0.0;-0.0;-0.0;0.0;0.0;2983.58;0.0;0.0;9187.0
2169;1304.29;4598.8;2041.4;0.0;0.0;-0.0;0.0;0.0;-0.0;1537.52;0.0;0.0;9482.0
2170;5408.69;4486.85;1991.71;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;9803.0
2171;11072.76;4061.93;1803.09;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;0.0;9946.0
2172;15277.49;3714.68;1648.94;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10094.0
2173;17420.9;4007.1;1778.75;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10183.0
